TextId	ActorName	ActorTalk	Cv	Desc
1	紧张的咖啡师	欢迎光临库洛洛咖啡，请问——哎？灰鸦小队的指挥官！	510000114	
2	紧张的咖啡师	果然是您！店长罗斯经常提起您，说您的咖啡技艺超乎常人……没想到今天竟然能亲眼见到本尊！	510000115	
3	紧张的咖啡师	我才刚刚拿到咖啡师资格证，在您面前做咖啡……压力实在是太大了。呃，对了，店里最近推出了互动体验活动，可以自己冲泡咖啡、自己拉花！两位要不要试试？	510000116	
4	露西亚	下次吧，现在我们想先休息一会儿。	510000117	
5	紧张的咖啡师	好、好的……加油，别紧张，深呼吸……请、请问要点什么？	510000118	
6	露西亚	我要一杯雪顶榛绵，拉花图案就做四叶草吧。指挥官——	510000119	
7	紧张的咖啡师	一杯雪顶榛绵！四叶草！稍等！马上就好！	510000120	
8	紧张的咖啡师	四叶草、四叶草、四叶草……来了！	510000121	
9	露西亚	……	510000122	
10	？？？	……奶泡……太厚……	510000123	
11	[PlayerName]	（声音……又来了……)		
12	露西亚	指挥官……？	510000124	
13	紧张的咖啡师	怎么会做成这样……啊，奶泡打得太厚了……抱歉，我马上重新为您制作一杯！	510000125	
14	露西亚	……没关系，这杯就可以。	510000126	
15	紧张的咖啡师	真的没问题吗……那，灰鸦指挥官您呢？	510000127	
16	紧张的咖啡师	好、好的，请稍等……这次没出错！请慢用！	510000128	
17		我们只是来喝杯咖啡，你不用紧张。		
18		还是在紧张啊。		
19		别急，慢慢来。		
20		一样的就行。		
21		我不要拉花。		
