TextId	ActorName	ActorTalk	Cv	Desc
1	丽芙	好，那么按照指引，我要先这样……稍微扩大一下意识海的信号……	510011010	
2	丽芙	指挥官，有感受到什么变化吗？	510011011	
3	[PlayerName]	好像没有？		
4	丽芙	诶？我、我检查一下……上面说，能否成功，主要取决于它在脑海中的清晰度。	510011012	
5	丽芙	想象中的花海，在我的意识海里……总感觉它有些渺远……模糊。	510011013	
6	[PlayerName]	慢慢来……我们可以一起发现它的样子。		
7	[PlayerName]	丽芙还记得为什么喜欢养育花草吗？		
8	丽芙	为什么呢……原因其实有很多，仅仅只是感受种子们抽枝发芽，开花结果，就会让我感到幸福。	510011014	
9	丽芙	只是……宇宙的环境比地表艰难很多，商业区的花园，已经好几个花期没有开花了。	510011015	
10	[PlayerName]	也许它们能带给你一些地面上的感受？		
11	丽芙	嗯……她们的生长能够让我感受泥土的芬芳，就好像双脚踩在大地上一样。	510011016	
12	丽芙	这种感觉很安心，就和……你来时带给我的喜悦差不多。	510011017	
13	[PlayerName]	听起来，我也像是丽芙培育的花儿一样。	510011017	
14	丽芙	我、我不是这个意思。只是……经你这么一说，我好像稍微找到了花海的样子。	510011018	
15	丽芙	她们于我而言并不只是花朵，也是一场……梦。	510011019	
16	[PlayerName]	梦？		
17	丽芙	嗯。记得在一个晴朗的夜晚，我和妈妈一起坐在蒲公英的园圃上……	510011020	
18	丽芙	她对我说，丽芙，你知道吗？人们会不自觉地仰望星空，是因为那里藏有他们的梦。	510011021	
19	丽芙	梦想着依靠星舰远航，梦想着遨游广袤的星海。他们没有想到，此刻的我们处在星星之间，大地比天空离我们更远……	510011022	
20	丽芙	从前的梦在天边，现在的梦却在脚下。那里有你，有蒲公英，我们坐在花朵中间……	510011023	
21	[PlayerName]	这是……		
22	丽芙	多亏了你，我终于找到它了……	510011024	
24	[PlayerName]	（坐下）		
25	丽芙	这里就是我想象中的花海了……	510011025	
26	[PlayerName]	困了吗？		
27	丽芙	嗯……已经连续守了好几天了，你一到身边，我就莫名地感觉放松……	510011026	
28	丽芙	虽然这些天不在你的身边，但指挥官应该有看到我为你准备的营养餐了吧？	510011027	
29	丽芙	好几天没能亲自照料你了，你有好好“生长”吗？	510011028	
30	[PlayerName]	还是需要园丁小姐多多栽培。		
31	[PlayerName]	嗯。		
32	丽芙	嗯。指挥官，可以让我稍稍依靠一下吗？	510011029	
33	[PlayerName]	当然。		
34	[PlayerName]	（点点头）		
35	丽芙	在这个梦里，我拥有着星空，拥有着花海，拥有着你……我所深爱的事物，从未从黄金时代褪色。	510011030	
36	丽芙	……总有一天，这将不再是我们的梦想……	510011031	
37	丽芙	顽强的生命终会绽放，而你，也一定会陪在我的身旁。	510011032	
