TextId	ActorName	ActorTalk	Cv	Desc
1	库锅锅	芙洛世、商会……	510002134	
2	库锅锅	但是、香料为什么、会出现在、海洋之心的汉堡中？	510002135	
3	露西亚	芙洛世商会或许正是为了挑拨你们之间的矛盾，才在暗中将香料混入了海洋之心储存的佐料之中。	510002136	
4	店长型碧儿	难怪我感觉肉饼的味道都不一样了嗷呜！	510002137	
5	库锅锅	原来、如此、是我们、错怪海洋之心了。	510002138	
6	店长型碧儿	早就说过我们是清白的嗷呜！	510002139	
7	库锅锅	我代表、阿迪莱商会分店、向海洋之心、致以诚挚的、歉意……	510002140	
8	店长型碧儿	行了行了，能查明真相就好。毕竟你们也是受害者，以后还要一起在这里做生意呢嗷呜！	510002141	
9	库锅锅	真的、非常感谢你们、灰鸦指挥官阁下、露西亚小姐。	510002142	
10	露西亚	不必客气，今后也请你们多多支持指挥官的工作。	510002143	
11	库锅锅	……灰鸦指挥官、为了表达、对您的支持、阿迪莱商会、愿意加入业主委员会。	510002144	
12	店长型碧儿	海洋之心也会履行承诺，接受您的领导嗷呜！	510002145	
13	露西亚	看来，我们成功阻止了芙洛世商会试图离间商家们的阴谋，指挥官。	510002146	
14	露西亚	我只是帮指挥官做了些力所能及的事。	510002147	
15	露西亚	……不过，没想到露天广场的背后，竟然会牵扯到黑野这样的势力。	510002148	
16	露西亚	我总感觉，他们不会善罢甘休……接下来的一段时间，我想要陪在你的身边，指挥官。	510002149	
17	[PlayerName]	商业露天广场估计还要开发建设很长一段时间。		
18	[PlayerName]	在我休假的这段时间里，还要依靠你处理小队的各项任务呢。		
19	露西亚	……好，我明白了。这段时间里，我会处理好小队的事务，请你放心，指挥官。	510002150	
20	露西亚	要是这边有什么需要帮助的，也请及时联系我，不论什么事都可以，我随时都在。	510002151	
21	露西亚	难得的休假期，请一定要注意劳逸结合。	510002152	
22	露西亚	这是……广场游玩体验券？	510002153	
23	露西亚	当然，指挥官，我接受你的邀请。	510002154	
24	露西亚	我很期待……露天广场迈向繁荣的那一天。	510002155	
25		这是特派员应该做的。		
26		该谈谈奖励了。		
27		多亏有你帮忙，露西亚。		
28		我明白。		
29		对了，收下这个吧。		
30		完成开发的那天，可以陪我一起吗？		
