TextId	ActorName	ActorTalk	Cv	Desc
1	[PlayerName]	各位商业露天广场的业主们，大家好，我是[PlayerName]，经由商业理事会任命，从今日起担任首席特派员一职。		
2	[PlayerName]	为了保证露天广场的商业秩序，给各位业主打造一个良性的市场环境，我们决定成立互助组织——“露天广场业主委员会”。		
3	[PlayerName]	委员会的成员们将公平地分配理事会所调拨的资源，接受集体监督，不得做出损害委员会利益的违规行为。		
4	[PlayerName]	委员会将以自愿为原则，邀请各位的加入。而我本人，也会亲自领导委员会的运作。		
5	？？？	很抱歉，灰鸦指挥官阁下，本议员恐怕要反对你的提案。	510002033	
6	[PlayerName]	这位女士是？		
7	？？？	芙洛世商会市场扩张部部长、商业联盟发起者、商业区天使的投资人——	510002034	
8	赫西亚	赫西亚·布坎南议员。	510002035	
9	赫西亚	今天既然来了这么多道上的朋友，本议员也就有话直说了：芙洛世商会反对成立业主委员会。	510002036	
10	赫西亚	虽然本议员很敬仰你在战场上的英勇事迹，但对于商业区来说，专业的事就应该交给专业的人来办。	510002037	
11	赫西亚	市场透明、公平竞争是商业区的基本原则，上面的人等着收税就行了，为什么要来干涉民间的商业活动？	510002038	
12	赫西亚	你怎么能确定这个商会，就是芙洛世商会？	510002044	
13	[PlayerName]	我已经把它递交给有关部门进行调查了，到底和你们有没有关系，最终的报告会给出答案。		
14	赫西亚	啧！不管怎么样，现如今，你都没法证明这个名单真的与芙洛世商会有关！	510002049	
15	男性业主	哎呀哎呀，赫西亚阁下，再这么胡搅蛮缠下去，您家族的脸都要丢尽了。	510002050	
16	赫西亚	哈？你又是什么东西，敢评论本议员的家族？	510002051	
17	女性业主	我、我觉得[PlayerName]很可靠，我想要加入委员会。	510002052	
18	机器人业主	表达：依照总店长的意愿，梵希食品也愿意配合灰鸦指挥官的工作。	510002053	
19	赫西亚	你们……！好，好，都成心跟本议员对着干是吧。	510002054	
20	赫西亚	没关系，我可以等你们这些外行人亏损倒闭，然后再接手，到时候要让你们跪在地上摇尾乞怜。	510002055	
21	赫西亚	以及，祝您工作顺利，[PlayerName]。	510002056	
22	[PlayerName]	……以上，便是我的就职演讲，我向各位保证，不论前方有着怎样的挑战，我都将恪尽职守，竭尽所能为各位打造一个公平、安全的市场环境。		
23	[PlayerName]	我相信，在诸位业主与商业理事会的共同努力之下，商业露天广场一定能如愿达成开发计划所期望的目标！		
24	人群	（欢呼）		
25	[PlayerName]	依据政府颁布的《商业区管理条例》，商业理事会有权向处于开发的区域委派首席特派员统筹管理。		
26	[PlayerName]	既然我是被商业理事会任命的特派员，由我来监督管理露天广场的商业活动，完全按照《商业区管理条例》流程。		
27	[PlayerName]	反倒是你们——所谓的“芙洛世商会”，在暗地欺行霸市，干扰了正常的市场秩序。		
28	赫西亚	管理……条例？	510002041	
29	赫西亚	你……你方才凭什么说我们干扰市场秩序？本议员不接受这样的污蔑！	510002042	
30	赫西亚	本议员知道灰鸦指挥官好施乐善，但这不是插手商业活动的理由。	510002039	
31	[PlayerName]	（再仔细思考下该怎么回复她吧……）		
32	赫西亚	请正面回答本议员的问题，灰鸦指挥官阁下！	510002040	
33	赫西亚	这、这是？！	510002043	
34	[PlayerName]	我曾在露天广场亲眼目击到了有人在向商家寄送威胁信，而这，就是从他们丢失的一张名单，上面正好记录了“商会”想要威胁的目标。		
35	赫西亚	如果你不能对自己的发言负责，那我们恐怕也没有必要服从你的安排。	510002045	
36	赫西亚	哼，其他商家？	510002046	
37	赫西亚	在座的各位，有没有人愿意主动承认，是谁向特派员传达了这样一则子虚乌有的消息？	510002047	
38	赫西亚	你看，根本没有！	510002048	
39		（引据《商业区管理条例》反驳）		
40		我乐于助人。		
41		我也是奉命办事……		
42		我这里刚好有一份名单。		
43		我拒绝回答你。		
44		我从其他商家那里听说的。		
