TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	在指挥官醒来前，我就已经进行过反馈了。艺术协会的相关制作人承诺，会给到我们足够的赔偿。	510000441	
2	露西亚	嗯，回来就好。	510000440	
3	露西亚	没有再出现折纸四叶草，我们也没有出现在什么奇怪的地方。	510000433	
4	[PlayerName]	终端上的时间显示已经到了第二天，所以循环应该已经结束了？		
5	露西亚	嗯，所以现在，指挥官可以放下心来好好休息了。	510000434	
6	[PlayerName]	有你陪在身边，我感觉已经放松了不少，身体应该没有大碍了。		
7	露西亚	那就安心先休养吧。	510000435	
8	终端	叮——文件已发送，请您查收。温馨提示，“筑梦之境”的数据暂存功能具有时间限制。	510000436	
9	露西亚	……当我醒来时，我发现我们都佩戴着“筑梦之境”。	510000437	
10	露西亚	想必是我们在一起使用“筑梦之境”时，设备出现了一些错误，导致我们的意识被困在其中。	510000438	
11	露西亚	不过已经没事了，指挥官，我们现在正共处在真实的时空之中。	510000439	
12	终端	请您尽快完成照片挑选，并在限定时间内及时反馈给工作人员进行最终确认与处理......	510000442	
13	露西亚	是工作人员发来的消息。在你苏醒之前他们就已经回访过，并愿意将在“筑梦之境”中拍摄的照片打印出来，作为这次测试体验的报酬送给我们。	510000443	
14	露西亚	是他们在回收装置时临时提议的。工作人员当时对装置进行了更新，表示现在新增了对脑部记忆的读取和数据量化功能。	510000444	
15	露西亚	并且保证，数据今后绝对不会再出现类似的错误。	510000445	
16	露西亚	而且，他们还主动提出，愿意为我们免费量化这一次的体验记忆。	510000446	
17	[PlayerName]	挑选出来的照片还挺多的，我们建一个共享相册把它们放进去吧。		
18	露西亚	嗯，平时我们也可以多拍一些留念的照片，都存进这个相册里。	510000447	
19	露西亚	这样，我们就也拥有一个属于自己的“筑梦之境”了。	510000448	
20		还好，日程显示今天还在休假期间。		
21		所以，“时间循环”到底是什么情况？		
22		回来就好。		
23		我要投诉！		
24		也算是有所收获吧。		
25		还有意外之喜？		
26		那我们开始选照片吧？		
