TextId	ActorName	ActorTalk	Cv	Desc
1	老练的店员	本店会帮忙挑选出适合露西亚小姐的涂装，至于最终效果如何，就请您和灰鸦指挥官一起评鉴吧。	510000171	
2	老练的店员	要说适合您的发型，本店的首推是“高马尾”。	510000172	
3	老练的店员	干练利落，尤其衬托您的气质。既不影响行动，又能展现英姿飒爽的风采，堪称实用与美感兼具的选择。	510000173	
4	露西亚	确实很清爽利落，行动起来毫无束缚。指挥官，你觉得如何？	510000174	
5	老练的店员	既然是来尝试不同的发型，那当然要多种风格都体验一下，接下来推荐的是“丸子头”。	510000178	
6	老练的店员	这款发型轻盈俏丽，不仅增添几分活泼感，还能展现出随性与亲和力。整体朝气蓬勃，又透着一丝灵动，绝对值得一试。	510000179	
7	露西亚	这种风格，对我来说会不会有些……？指挥官，你觉得呢？	510000180	
8	老练的店员	最后要介绍的，是简约而不失韵味的“直发”。	510000184	
9	老练的店员	柔顺的发丝自然垂落，勾勒出端庄的气质，不仅能突出您本身的沉稳，同时又平添几分内敛的柔和，既能展现个人风采，也十分适合作为日常造型。	510000185	
10	露西亚	还记得一开始与指挥官见面时，我的发型差不多也是这样……指挥官，感觉如何？	510000186	
11	露西亚	推荐的发型已经全部试完了。指挥官，有哪一款特别合你的心意吗？	510000190	
12	露西亚	啊，对了，指挥官，店里还有很多涂装服饰可以试穿……	510000194	
13	露西亚	是吗？那或许以后可以多尝试一下。	510000175	
14	露西亚	那……我就当作是通过了。	510000176	
15	露西亚	……还是换一种发型吧。	510000177	
16	露西亚	这算是意想不到的惊喜吗？	510000181	
17	露西亚	喜欢就好……	510000182	
18	露西亚	……我再试试其他的。	510000183	
19	露西亚	是吗？谢谢……	510000187	
20	露西亚	指挥官……	510000188	
21	露西亚	……可能因为，和我平时的风格有些差异？	510000189	
22	露西亚	好，以后我可以多尝试这类的风格。	510000191	
23	[PlayerName]	与你平时的风格很协调。		
24	[PlayerName]	喜欢。		
25	[PlayerName]	不太合适。		
26	[PlayerName]	和平常的气质形成反差，很特别。		
27	[PlayerName]	很自然，也很适合你。		
28	[PlayerName]	高马尾。		
29	[PlayerName]	丸子头。		
30	[PlayerName]	直发。		
31	[PlayerName]	双马尾。		
32	[PlayerName]	都喜欢。		
33	[PlayerName]	时间还有很多，一起尝试下吧。		
34	露西亚	指挥官觉得，还是熟悉的发型最适合我吗？	510000192	
35	露西亚	每一种都喜欢？那我以后换发型时，就不用纠结了。	510000193	
