TextId	ActorName	ActorTalk	Cv	Desc
1	神威	不愧是军校呢，哪怕是模拟课程，虚拟老师的态度也非常严肃。	510031077	
2	神威	虽然这样的“惩罚”也挺温柔的吧？	510031078	
3	神威	但是，从性质上来说还是受罚，还是不要有下次的好。毕竟让指挥官和我一起被批评，总觉得不太好意思。	510031079	
4	【kuroname】	我倒觉得挺有意思的。		
5	【kuroname】	下次得好好听课。		
6	神威	指挥官……	510031080	
7	神威	假如我告诉指挥官，我是故意按下那个按钮的，你会不开心吗？	510031081	
8	【kuroname】	你为什么要这么做？		
9	【kuroname】	我不会不开心。		
10	神威	果然……不开心了吗……对不起。	510031082	
11	神威	我真的不知道会发生什么……我看到了按钮下方有公共课程的小字，所以我猜应该和课程有关。	510031083	
12	神威	我想，说不定按下后就会放一些视频，我可以假装这是和指挥官成为同学一起上课的情景。	510031084	
13	神威	但我没想到这门课程会强制进行封闭体验，更没想到老师会这么严格。	510031085	
14	神威	对不起，让你感到无聊了吧。	510031086	
15	【kuroname】	课程是有些无聊。		
16	【kuroname】	我不觉得无聊。		
17	【kuroname】	但只要有神威在身边就很好。		
18	【kuroname】	神威对课程的反应很有趣哦。		
19	神威	嗯……！我也很开心和指挥官成为邻座！	510031087	
20	神威	能让指挥官觉得有趣就好啦。	510031088	
21	【kuroname】	就算你不按，我也会按的。		
22	神威	为什么？	510031089	
23	神威	指挥官是喜欢公共课吗？	510031090	
24	【kuroname】	并不是出于这个原因。		
25	【kuroname】	是为了你。		
26	【kuroname】	其实我本就想按下按钮。		
27	【kuroname】	虽是模拟，但我想满足你的好奇。		
28	神威	谢谢你，指挥官。	510031091	
29	神威	不仅体验了学校里的课程，还能和指挥官成为同学，完全超乎了我的预料！和指挥官在一起的每分每秒都很新鲜。	510031092	
30	神威	今后我还想更多的了解你，下次我们再一起去更多的地方吧，【kuroname】。	510031093	
