TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	......指挥官？	510000426	
2	[PlayerName]	这个声音是......露西亚。		
3	露西亚	是我，我在这里。指挥官，你感觉怎么样？有觉得哪里不舒服吗？	510000427	
4	[PlayerName]	没什么大问题——只是需要缓一下，大概是昏迷的时间太长了。		
5	露西亚	好，那我先扶你起来。	510000428	
6	[PlayerName]	......？		
7	露西亚	……指挥官还没有醒来的时候，似乎是做了噩梦。	510000429	
8	露西亚	当时你的眉头紧皱，还一直在重复着我的名字。	510000430	
9	露西亚	我就想，这样或许能让指挥官好受一点，所以——	510000431	
10	[PlayerName]	脑海里的最后一点记忆是......“筑梦之境”。		
11	[PlayerName]	对了，循环，我们现在……		
12	露西亚	已经没事了，指挥官。	510000432	
13	[PlayerName]	这里是......我的休息室。		
14		嗯，这样确实很有效果。		
15		这算是我的本能反应吗......		
