TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	你没事就好。	510000072	
2	露西亚	抱歉，刚刚事发紧急……我以你的安全为最优先，却没有把握好推进器的速度。	510000073	
3	露西亚	扫描显示，萤火虫就在前面浮空的平台上。	510000065	
4	阿呆蛙	阿呆蛙的腿太短了，跳不过去呱……	510000066	
5	露西亚	指挥官，牵住我的手，我带你飞跃过去吧。	510000067	
6	露西亚	收集到找到金色萤火虫了，指挥官，我们回去——	510000068	
7	露西亚	指挥官，小心——！	510000069	
8	露西亚	请抓紧我，指挥官。	510000070	
9	露西亚	应该没有受伤吧，指挥官？	510000071	
10	阿呆蛙	森林果然和书里说的一样危险呱！你们有在上面找到金色萤火虫吗？	510000074	
11	露西亚	阿呆蛙，这个就是你要找的萤火虫吗？	510000075	
12	阿呆蛙	没错，把它交给阿呆蛙呱。	510000076	
13	阿呆蛙	接下来，只要将金色萤火虫交给鼹鼠妈妈就好！	510000077	
14	阿呆蛙	对了呱，到时候可千万不能向鼹鼠妈妈提“循环”的事哦。	510000078	
15	露西亚	你是在担心什么吗？	510000079	
16	阿呆蛙	如果鼹鼠妈妈知道了循环的事，她的心愿中就会掺杂了想要帮助阿呆蛙的成分。	510000080	
17	阿呆蛙	心愿露珠需要保持纯粹，任何不和谐的情绪，都会令它变得浑浊，失去作用。	510000081	
18	阿呆蛙	而且，阿呆蛙也不想让鼹鼠妈妈担心，阿呆蛙希望她能带着最纯粹的喜悦，迎接心愿实现的那一刻。	510000082	
19	阿呆蛙	说得有些多了，我们快去把萤火虫交给鼹鼠妈妈吧！	510000083	
20		我没事。		
21		就是头有些晕……		
