TextId	ActorName	ActorTalk	Cv	Desc
1	涅缇娅	原来这就是老师视角。	510036008	
2	涅缇娅	从台上看，学生的小动作都藏不住呢。	510036009	
3	涅缇娅	下次要不要尝试当回老师呢。	510036010	
4	涅缇娅	小乌鸦，在教室里见到我，意不意外？	510036011	
5		涅缇娅，看来你那边忙完了。		
6	涅缇娅	应该称呼我为“涅缇娅老师”哦，我的乌鸦小同学。	510036012	
7	涅缇娅	法奥斯学院近日已正式聘我为名誉信息安全讲师，希望这位同学注意师生礼仪。	510036013	
8		涅缇娅老师好。		
9		好的，涅缇娅老师。		
10	涅缇娅	不愧是老师们都喜欢的好学生。来，突击检验，老师考考你信息安全课程相关的内容，答对有奖励，答错有惩罚。	510036014	
11	涅缇娅	你是军人，那我就以“攻城将军容错问题”为例，听题。	510036015	
12		悉听尊便，接受挑战。		
13		随堂抽查吗？不好的回忆涌上来了……		
14	涅缇娅	判断题，请判断以下描述是否正确。	510036016	
15	涅缇娅	在部分同步网络模型中，也就是在消息延迟上界未知但最终存在的网络模型中……	510036017	
16		等等，这和将军没什么关系了吧。		
17		这些词语拼在一起我怎么不认识？		
18	涅缇娅	乌鸦小同学，这是在考验你知识点的活用功能，你不能题目换个表达就不会做了。题目我只念一遍，继续。	510036018	
19	涅缇娅	在确保其安全性与活性的同时，若要实现一个可容忍f个拜占庭故障、且满足不可变性与一致性的确定下共识协议……	510036019	
20	涅缇娅	所需的最小节点n不应该小于3f+1，对？还是错？	510036020	
21		（看来不得不硬着头皮上了。）		
22		这还真是我的擅长领域。		
23	涅缇娅	倒数三个数，三，二……	510036021	
24		对。		
25		错。		
26	涅缇娅	不错嘛，乌鸦小同学，需要我给你打个高分吗？	510036022	
27		帮我算平时分里就行。		
28		能算进综测的话最好不过了。		
29	涅缇娅	这道题非常基础，乌鸦小同学需要好好复习一下呢。	510036023	
30		看起来并不基础。		
31		完全就是欺负人。		
32	涅缇娅	手伸出来，必须小小惩罚一下。	510036024	
33	涅缇娅	放学后来我办公室，看来有必要对你进行一对一辅导了。	510036025	
34		就当温故而知新一下吧。		
35		想起来一些不好的回忆了。		
