TextId	ActorName	ActorTalk	Cv	Desc
1	自恋的库洛洛	多么美丽！多么可爱！多么迷人！		
2	自恋的库洛洛	瞧瞧这精密的线条、这优雅的棱角、这流淌着高贵光泽的平面！		
3	自恋的库洛洛	每次照镜子，我都忍不住问自己：宇宙中怎会有如此完美的造物？		
4	自恋的库洛洛	哦，这不是灰鸦指挥官，你也是专程来欣赏这幅盛世容颜的么？来吧，大胆一点，把你的惊叹说出来！		
5	[PlayerName]	（顺着它的性格，夸一夸吧）		
6	自恋的库洛洛	多么恰当的赞美，用来形容我再合适不过。		
7	自恋的库洛洛	灰鸦指挥官真是诚实又坦率，不像其他自欺欺人的家伙，看见我太耀眼，就故意撒谎否认我的美貌。		
8	自恋的库洛洛	当然！美丽之物自然要搭配懂得欣赏的人，只是……		
9	自恋的库洛洛	我好不容易才找到这处光影适宜，能够与我的美貌相映的地方，要是什么都不做就离开，实在太可惜了。		
10	自恋的库洛洛	灰鸦指挥官，你会拍照么？		
11	自恋的库洛洛	借着这里的光影，把我这盛世容颜好好拍下来吧。等定格了这份美丽，我们再前往下一处地方。		
12		花容月貌！		
13		非常漂亮！		
14		方方正正！		
15		接下来你能跟我走吗？		
