TextId	ActorName	ActorTalk	Cv	Desc
1	有朝气的男学生	等重新开学以后就是第二学期了，到时候就得到地上实习了吧。		
2	沉思的男学生	是啊，到时候还会和构造体搭档，对了，你有偏好的构造体类型吗？		
3	有朝气的男学生	那必须得是进攻型啊，进攻就是最好的防御！		
4	沉思的男学生	的确，论个体战力的话，进攻型是不错的选择。对了，灰鸦指挥官你呢，你偏好什么类型？		
5	【kuroname】	进攻型		
6	【kuroname】	辅助型		
7	【kuroname】	装甲型		
8	【kuroname】	其他		
9	有朝气的男学生	哼哼，果然是进攻型。		
10	沉思的男学生	的确，灰鸦小队里面……现在三位队员都是进攻型机体。		
11	沉思的男学生	看来进攻型就是最好的选择没错了。		
12	沉思的男学生	我其实也觉得辅助型不错，毕竟战场上风云变幻，谁都不知道下一秒会发生什么。		
13	沉思的男学生	但要是选辅助型的构造体，出现状况时也能使用各种支援和治疗技能，比起其他类型要更灵活。		
14	有朝气的男学生	灵活啊……这么说好像也可以，毕竟跟进攻型一样能打的辅助型也不是没有		
15	有朝气的男学生	哦，这个也不错，通过各种手段强化机体力场。		
16	有朝气的男学生	在乱战中安然无恙，虽然有时候处理敌人是慢了点，但胜在稳，对吧！		
17	沉思的男学生	这么说来库洛姆学长的突击鹰小队主要也由装甲型构成。		
18	沉思的男学生	为了更好的单独行动……看来装甲型才是最优选。		
19	沉思的男学生	其他啊……的确，还有类似增幅型这样比较少配备的机体类型。		
20	有朝气的男学生	呃……那是啥？		
21	沉思的男学生	……在实习之前，我更担心你能不能毕业。		
