TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	这里有份菜单，汉堡，肉包还有甜品，呃，胜利薯片是？	510029029	
2	凡妮莎	这菜单还是和以前一样，变都不带变的，到底还想靠这东西骗多久。	510029030	
3	露西亚	所以这个薯片有什么特别的吗？	510029031	
4	凡妮莎	就是普通的盐味薯片，但据说吃了这个的人能“逢考必过”。	510029032	
5	凡妮莎	满是迷信，吃个薯片就能拿到学位的话那就不会有那群书呆子了。	510029033	
6	露西亚	听上去的确不太可靠，指挥官有吃过吗？	510029034	
7	凡妮莎	你在开玩笑吧，你吃过这玩意？	510029035	
8	凡妮莎	呃，难道那次比试……	510029036	
9	露西亚	凡妮莎小姐？	510029037	
10	凡妮莎	……没什么，总之这薯片实际毫无作用。	510029038	
11	露西亚	这样啊......	510029039	
12	露西亚	原本还想着要是指挥官喜欢的话，我就回去也试着做一份让指挥官尝尝。	510029040	
13	露西亚	嗯，下次吧。	510029041	
14	露西亚	那等仪式结束后就去采购材料吧，指挥官。	510029042	
15		吃过。		
16		没吃过。		
17		下次吧。		
18		可以试试。		
