TextId	ActorName	ActorTalk	Cv	Desc
1		冰凉与炽热交融，碰撞出激烈而独特的风味。		
2		午后洒落的金色光辉，悄然融入，令整体风味更显和谐柔和。		
3		温润而悠长，带着似曾相识的余韵，勾起记忆深处的怀念与温度。		
4		清新中透着一丝微甜，如同夏日傍晚的微风拂过海岸，温柔且带着令人难忘的余韵。		
5		带着大地的气息，仿佛春日枝头的花朵，绽放出温暖且真挚的情感。		
6		回味悠长，仿佛时间在这一刻停驻，让相遇的瞬间更加深刻。		
7		细腻而悠远，仿佛时间在缓缓流转，层层叠叠的韵味交错，蕴藏着不曾言说的故事。		
8		微光跃动于杯中，余韵缭绕，宣示深藏心底的炽热。		
9		醇厚的气息如凝固微光，沉醉感官，等待迎接崭新的相逢。		
10	工作人员	为了感谢新老顾客的支持，星尘酿泡特别推出“共饮今宵”活动。您可以使用店内提供的原料，自由搭配，为自己、为他人，或是彼此调制一杯独特的饮品。	510000235	
11	工作人员	本次活动特供的原料包括——冰与火、落日蓝夏、千年恋屿、永燃之约、木棉的心意……	510000236	
12	工作人员	这些都是为活动特别命名的原料。不用太在意具体成分，跟随直觉调配，品味未知的惊喜，这也是这场活动的乐趣所在。	510000237	
13	露西亚	听上去挺有趣的。指挥官……可以为你调制一杯吗？	510000238	
14		饮品的核心往往由基底决定，它构筑出饮品的主体，清冽或醇厚，顺滑或辛烈，都是由它打下的底色。那么，要用哪种原料作为基底？		
15		风味是饮品的灵魂，它赋予变化，使简单的液体焕发出独特的韵味。甘甜、酸爽、清新，甚至带着微妙的辛香。如何点缀基底，使风味更加丰富？		
16		点缀虽是最后一步，却往往是整杯饮品的点睛之笔。一抹果香能让口感更加灵动，一缕淡苦能平衡甜度，一丝微妙的辛辣则可勾起回味……最后，用什么来点缀这杯饮品？		
17	露西亚	我也调制好了，指挥官，请尝尝看吧——	510000239	
18	露西亚	你喜欢最好了。	510000240	
19		这些都是什么？		
20		好独特的名字。		
21		彼此调制一杯吧。		
22		我也想为你调制一杯。		
23		冰与火		
24		落日蓝夏		
25		千年恋屿		
26		永燃之约		
27		木棉的心意		
28		暖阳作伴		
29		翌日邂逅		
30		今朝永恒		
31		昔时眷念		
32		调制完成。		
33		我很喜欢。		
34		好喝！		
