TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	指挥官。	510000251	
2	露西亚	之前的通讯中，你提到有件事想告诉我，发生什么事了？	510000252	
3	露西亚	时间循环……	510000253	
4	[PlayerName]	我知道这件事听上去不可思议，但这确实是我这几天的亲身经历，这些四叶草能作为佐证。		
5		望着彼此手中几乎相同的纸折四叶草，露西亚的神情起初有些诧异，但很快便归于平静。		
6	[PlayerName]	当然，光凭这些可能还不够令人信服。我可以预测一些接下来会发生的事，以此来证明，比如……		
7	露西亚	不用，指挥官。你无需向我证明什么。即便没有这些四叶草，我也会相信你说的话。	510000254	
8	露西亚	按照你所说的，重复出现的梦境，似乎与《阿呆蛙之日》的电影情节有着某种联系。	510000255	
9	露西亚	你之前模仿并实现了故事的中的情节，却并没有迎来故事原本的结局。	510000256	
10	露西亚	或许是我们了解到的电影内容并不完整？记得指挥官刚刚有提到，我们通过浸影仪体验到的故事，与电影原版的情节存在着一定区别。	510000257	
11	露西亚	可能关键就在这里。在做下一步打算前，我们可以尝试弄清电影的原版故事，也许能够从中找到新的线索。	510000258	
12		那我们现在就去电影院吧。		
13		（出示四叶草）		
14		的确有这回事。		
