TextId	ActorName	ActorTalk	Cv	Desc
1	悬浮相机	发现目标，开启人像捕捉模式——停止移动，自动调整取景参数——	510000367	
2	露西亚	这个声音——是悬浮相机跟过来了。	510000368	
3	露西亚	显示屏上只有一片模糊，是还没有调试完成吗？	510000369	
4	[PlayerName]	我移动位置试试，看能不能改善。		
5	露西亚	嗯，现在就对焦上了。	510000370	
6	[PlayerName]	相机上方的红灯好像开始闪动了？		
7	露西亚	我看看。相机侧面的数字代表了剩下可拍摄的次数，按照目前的显示......	510000371	
8	露西亚	快来，指挥官，这应该是最后一次拍照次数。	510000372	
9	露西亚	要是最后指挥官没有入镜，就太可惜了。	510000373	
10	[PlayerName]	烟花就位，人物就位，手里的烟花棒也不能“缺席”——		
11	露西亚	那就这样，把它们放在中间，十分完美的构图。	510000374	
12	露西亚	正好还剩下最后的几秒。3——2——1——	510000375	
13		咔嚓		
14		我再靠近一点。		
