TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	银河时尚、库洛洛咖啡、九龙食府……回想起来，今天真是经历了不少有趣的事。	510000241	
2	露西亚	当然，指挥官，能与你一同度过这些轻松自在的时光，我很开心。	510000242	
3	露西亚	指挥官呢？有好好享受这段假期吗？	510000243	
4	[PlayerName]	……		
5	[PlayerName]	（想说的话说不出口，是临近重置点的缘故吗……困意，止不住得涌上来了。）		
6	露西亚	其实，今天一整天，我总感觉指挥官的思绪被什么牵绊着。或许现在还不是告诉我的合适时机，我相信指挥官有自己的考量。	510000244	
7	露西亚	只是，如果那是让你烦心的事，或者难以独自解决的难题，希望你能告诉我，我们可以一起想办法。	510000245	
8	露西亚	难得的假期，我希望指挥官能放下顾虑，真正地放松，好好享受当下的一分一秒。	510000246	
9	露西亚	……是困了吗？如果累了，就早点休息吧。	510000247	
10	露西亚	指挥官，你是有什么话要说吗？	510000248	
11	露西亚	抱歉，指挥官，有些听不清。但没关系，我会一直陪着你，想说的话，明天再告诉我吧。	510000249	
12	露西亚	晚安……明天见……	510000250	
13		玩得开心吗？		
14		……		
15		（露西亚……）		
16		（露西亚，其实……）		
17		（是时间循环……）		
