TextId	ActorName	ActorTalk	Cv	Desc
1	【kuroname】	嘘——		
2	投影讲师	为了检验听课效率，我将抽取一位学生进行提问。	510031041	
3	投影讲师	座位号z136的同学，你的名字没有出现在Gestalt课堂抽选系统中，你是开放日来的旁听生？	510031042	
4	投影讲师	请你回答我的问题：法奥斯学院在第几次转移时完成了空中花园的转型后建立？	510031043	
5	神威	啊？是让我回答吗？	510031044	
6	神威	嗯……欸……这个的答案是……	510031045	
7	【kuroname】	第三次。		
8	【kuroname】	五次。		
9	【kuroname】	（让神威自己思考）		
10	神威	我知道了！答案是第三次！	510031046	
11	投影讲师	嗯，虽然上课态度不够端正，但你还是有在用心学习的。	510031047	
12	投影讲师	请就坐。	510031048	
13	神威	谢谢指挥官，下次我一定会靠自己的力量答出来的。	510031049	
14	神威	我知道了！答案是五次！	510031050	
15	投影讲师	充满自信是好事，前提是你的水平足以让你自信。	510031051	
16	神威	欸？	510031052	
17	投影讲师	回答错误，坐下吧。	510031053	
18	神威	怎么会错……难道……我听错了指挥官的提醒？我要申报听觉模块的检查。	510031054	
19	【kuroname】	……是我看错题目了，抱歉。		
20	神威	抱歉，我不知道答案……	510031055	
21	投影讲师	我非常失望，在如此神圣的课堂，竟会发生不认真听讲的行为。	510031056	
22	投影讲师	坐下吧。	510031057	
23	神威	好的……	510031058	
24	神威	总觉得有些不好意思，是不是影响到老师上课了？	510031059	
25	神威	嗯——我尽量忍住。	510031060	
26	神威	但……好不容易才能和指挥官成为同学……不想浪费这段时光……	510031061	
