TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	第一位嫌疑人是埃吉涅小姐，她是工程部队的队员，案发时正在商会仓库附近。	510002108	
2	埃吉涅	……我叫埃吉涅。	510002111	
3	埃吉涅	……建筑结构例行检查。	510002109	
4	露西亚	指挥官，我已经找卡列尼娜确认过了，埃吉涅小姐的证言属实，附近的商家也都曾配合过她进行例行检查。	510002110	
5	[PlayerName]	……		
6	埃吉涅	……	510002112	
7	埃吉涅	……放我回去上班。	510002113	
8	露西亚	第二位嫌疑人是格雷先生，他是弈智桌游社的店长，案发时正在商会仓库周围徘徊。	510002116	
9	格雷	战无不胜的灰鸦指挥官阁下、英姿飒爽的露西亚小姐，久仰久仰，在下是格雷·阿尔弗雷德，一位在商业区环游的谦卑旅人。	510002119	
10	格雷	人类的思想宛若荒蛮时代的河床，彼时彼刻，我的灵感之河气竭形枯，不得不四处环游，向缪斯祈求回眸的顾怜。	510002117	
11	露西亚	……格雷先生当时正在站在仓库前向路人索问“故事素材”，当时商业区的举报热线可以证实他的发言。	510002118	
12	露西亚	第三位嫌疑人是约斯小姐，她是马克实业的雇工，在案发前曾被目击出现在仓库附近。	510002122	
13	约斯	我当时是在附近跟顾客沟通货物份额，你们可以去问——	510002123	
14	约斯	我、我怎么不记得？在哪啊？	510002124	
15	约斯	啧，倒霉……！	510002125	
16	露西亚	指挥官，小心——！	510002126	
17	[PlayerName]	露西亚，从侧面包抄。		
18	埃吉涅	……	510002114	
19	露西亚	……指挥官，根据附近商家的口供，埃吉涅小姐并不存在作案时间。	510002115	
20	格雷	噢！！！何等意外的反转！我已经感受到了灵魂黑夜的召唤！诗人即将锒铛入狱，而罪人依旧天涯在逃！	510002120	
21	露西亚	指挥官，格雷先生虽然言行有些……怪异，但根据多方验证，他应当不具备作案时间。	510002121	
22		自我介绍一下。		
23		你当时在做什么？		
24		就是你偷了香料！		
25		换下一位吧。		
26		等等……		
27		我是不是在哪里见过你？		
28		你当时在和人讨论丢失的“名单”。		
29		你是芙洛世商会的人。		
