TextId	ActorName	ActorTalk	Cv	Desc
1	卡列尼娜	一个好消息一个坏消息。	510016033	
2		先说……		
3	卡列尼娜	好消息是，信号源卫星的位置已经确定了，就在空域AR004。	510016034	
4	卡列尼娜	坏消息是，这些卫星原本用于自卫的能量武器系统失控了，会主动攻击进入范围内的规律飞行物体。	510016035	
5	莫卡	方才我们试图派一些旧型号的无人机去确认位置，都无一例外被击毁了。	510016036	
6	莫卡	工程部队那边目前给定的方案是用远程能量武器直接击毁，可这样的话……	510016037	
7		这些尚未传达的祝福信号，将彻底消失在宇宙中。		
8	卡列尼娜	咳咳——看到你们这么苦恼，那我就追加一个好消息吧。	510016038	
9	卡列尼娜	虽然本次无人机迭代需求没有涉及到武装攻击，我还是顺手做了个军用升级版三代机。	510016039	
10	卡列尼娜	指挥官只用操作它靠近卫星，对轰一段时间，我有足够的时间通过三代机把卫星不间断播放的电磁信号都转录下来。	510016040	
11	卡列尼娜	这么好用的东西让指挥官你第一个用，之后可得好好感谢我。	510016041	
12		很有卡列尼娜的风格，不愧是你。		
13	卡列尼娜	哼哼，那么，事不宜迟，前往空域AR004吧！	510016042	
