TextId	ActorName	ActorTalk	Cv	Desc
1	赛琳娜	“【消失的信】：需要一方使用特殊墨水制作一封信，而另一方则需要自行探索，获知对方在信上书写的内容。”	510027017	
2	赛琳娜	有些好奇你会写下怎样的内容，这次就由指挥来担任执笔者吧。	510027018	
3		“执笔者须知：【热敏油墨】在常温与低温状态下隐形，在高温状态下显现。”		
4		可以开始了。		
5	赛琳娜	特殊材质的墨水……常见的特质墨水似乎就那么几种，或许逐一做排除法就能找到。	510027019	
6		你甘心用这种漫长的方式“取胜”吗？		
7	赛琳娜	嗯——既然指挥都这么说了，那看来我需要认真起来了。	510027021	
8	赛琳娜	……阴影面积还不够。指挥，可以帮帮忙么？又或者，你愿意给我些什么更直白的提示。	510027022	
9		（直接帮忙）		
10	赛琳娜	似乎……这不是正确答案，但也并非一无所获。	510027023	
11	赛琳娜	看来不是荧光材质的墨水。那——先检查一下，看你手指上有没有什么线索。比如不小心沾染的墨水，或者什么粉末，一抹上去内容就会浮现了？	510027024	
12		你可以往……某些人体特征思考。		
13	赛琳娜	人体特征的话，透视与光线？与光相关吗。	510027026	
14	赛琳娜	[PlayerName] ，你那边的方位看起来光线更强烈。既然如此，我到你那边来验证吧。	510027027	
15	赛琳娜	怎么了？指挥？	510027028	
16	赛琳娜	虽然不明显，但你脸红了哦，指挥。	510027029	
17	赛琳娜	看来，果然是热敏墨水绘制的，在高温之下才会显现墨迹。	510027030	
18		……原来你每一个步骤都是有计划的。		
19	赛琳娜	这样也算完全投入其中并享受着乐趣。	510027032	
20	赛琳娜	而且无论如何——结果都是我们所喜爱的。	510027033	
21	赛琳娜	我很喜欢这封“信”，[PlayerName] 。	510027034	
