TextId	ActorName	ActorTalk	Cv	Desc
1	[PlayerName]	瑞娅，感觉好些了吗？		
2	瑞娅	嗯，我没事，谢谢你特意又来看我。		
3	瑞娅	……总觉得故事里众人描述的那个人身上，有种特别的熟悉感……这里面也提到一棵大树……		
4	瑞娅	……那棵树，对了，小时候我见过一颗类似的大树，我总喜欢爬到上面，觉得在树上能看到整个世界。		
5	瑞娅	我想起来了，那是在地球上，在我的家园里……		
6	瑞娅	但后来……后来好像发生了一些不好的事，我只记起了一些零散的片段，还有很多想不起来，我……		
7	[PlayerName]	你已经做得很好了，多给自己一些时间吧。		
8	瑞娅	嗯……谢谢你，[PlayerName]，如果不是你，我肯定想不起来这些。		
9	[PlayerName]	感谢罗斯和医生吧，罗斯有努力寻找各种能帮助你的方法，医生也尽职尽责，你刚刚读的故事便是她特意为你写的。		
10	[PlayerName]	他们一直都很关心你。你愿意的话，可以试着多和他们聊聊。		
11	瑞娅	之前是我有些太固执，总觉得旁人无法理解我的感受……之后，我会好好向他们道歉的。		
12	瑞娅	等下，我想一个人去广场中央看看星幕树……不用担心，我现在应该可以做到。		
13	[PlayerName]	喝点饮品吧，或许能让你轻松些。		
14	瑞娅	谢谢……嗯，这种味道，感觉陪伴了我很久似的，喝起来格外地让人安心。		
15	瑞娅	这么近地看星幕树还是第一次……之前我曾尝试过靠近它，但每次都莫名感到不安，中途就放弃了。		
16	瑞娅	原来是长这样啊，真漂亮。而且我敢肯定，自己一定在其他地方见过类似的大树，在一个很温暖、很美的地方……		
17	[PlayerName]	（瑞娅的状态看起来不错。）		
18		（将饮品交给瑞娅）		
19		（将照片交给瑞娅）		
20		（将纸质文件交给瑞娅）		
