TextId	ActorName	ActorTalk	Cv	Desc
1		那是一个礼物盒，里面装满了五颜六色的纸折四叶草，而最上方，则静静放着一张纸条。		
2	露西亚	阿呆蛙……好像醒了。	510000291	
3	阿呆蛙	呱？这是……	510000292	
4	阿呆蛙	给阿呆蛙的纸条的信？	510000293	
5	阿呆蛙	“阿呆蛙，谢谢你的帮助，让小镇里的大家都能实现心愿。”	510000294	
6	阿呆蛙	“我们知道，你四处打听我们的愿望，是想要种出奇迹四叶草，但古树皮书上的记载终究只是个传说，能不能成功，没有人知道……”	510000295	
7	阿呆蛙	“但不论何时何地，四叶草小镇的大家都是一个完整的集体，不管最后能不能种出真正的奇迹四叶草，我们都希望你能开开心心的。”	510000296	
8	阿呆蛙	“你对大家的心意，早已是小镇珍贵的奇迹。”	510000297	
9	阿呆蛙	“所以……大家都亲手折了一朵纸四叶草，放在一起送给你。”	510000298	
10	阿呆蛙	“这是汇集了四叶草小镇真挚心愿的宝物，希望能够帮助到你……”	510000299	
11	阿呆蛙	大、大家……	510000300	
12	阿呆蛙	呱？！这，这是……奇迹四叶草！	510000301	
13	阿呆蛙	奇迹四叶草长出来啦！	510000302	
14	露西亚	这就是电影原版的结局……	510000303	
15	露西亚	看起来故事已经结束了，我们先回去吧？	510000304	
