TextId	ActorName	ActorTalk	Cv	Desc
1	专心通讯中的客人	嗯，嗯……好，我明白了，就按你说的方法来……	510000132	
2	露西亚	好险，差点就撞上了……谢谢你，指挥官。	510000133	
3	露西亚	正好这里有空位，我们就坐这边吧。	510000134	
4	露西亚	指挥官，方才在前台，还有更早在九龙食府的时候，你的表现都有些……是哪里不舒服吗？	510000135	
5	露西亚	幻听、还有幻视……	510000136	
6	露西亚	会是浸影仪的影响吗，还是说前段时间积累的疲惫……？	510000137	
7	露西亚	指挥官，我有些担心……你稍后可能需要好好休息一下。	510000138	
8	露西亚	虽然今天还有很多事情想和指挥官一起体验，但是你的健康比什么都重要。	510000139	
9	露西亚	指挥官今天最好不要再有其他运动了。就在咖啡厅小坐一会吧，我会陪在这里，跟你聊聊天，或是单纯地放空身心，享受片刻宁静。	510000140	
10	露西亚	我们还有很多时间，今天指挥官可以稍作休息，调整好状态。等到了明天，我们再一起尽兴地去玩。	510000141	
11	露西亚	嗯，指挥官想呆多久都没问题，我会一直陪在这里。	510000142	
12	露西亚	好，等指挥官喝完了这杯，我们就慢慢散步回去吧。	510000143	
13		其实——		
14		那今天……		
15		陪我再坐一会吧。		
16		等喝完这杯咖啡就回去吧。		
