TextId	ActorName	ActorTalk	Cv	Desc
1	[PlayerName]	当走过了太多道路，就总会担心未来有迷失方向的一天。		
2	露西亚	“无法找到指挥官所在的方向”——我抗拒着这样的结局。	510000408	
3		不过现在的露西亚，应该已经找到了解决的办法吧。		
4	露西亚	嗯，这也是你让我明白的道理，指挥官。	510000409	
5	露西亚	时间与空间都是不可靠的，任何环境的因素都可能在未知中产生变化。	510000410	
6	露西亚	但我们，个体与联系，两颗始终存有温度的心脏之间，一定存在着某种不会改变的事物。	510000411	
7	露西亚	只要路的此方还是我，只要路的彼方仍是你，我就不会失去这个“标记”。	510000413	
8	露西亚	最终，到达你所在的地方去。	510000414	
9		我也会努力朝着露西亚的方向走去。		
10	[PlayerName]	誓言和标记，我和你，都将是不变的，对吧？		
11	露西亚	或许循环仍未结束，可能下一次的我们还会忘记些什么——	510000417	
12	露西亚	但这份“筑梦之境”将会永存。	510000418	
13	露西亚	之前的我，总会想办法给自己找到提供指引的标记，但如果它们也会被移动、隐藏......	510000407	
14	露西亚	就算遗忘，也终会在未来回想起所有。就算暂时分离，也一定会努力着去找到对方的方向。	510000412	
15	露西亚	嗯，与未知的行路无关，只源于你我本身。只要紧握的双手不曾放开，它就永远不会离开。	510000415	
16	露西亚	这也正是我们现在所做的事。	510000416	
