TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	指挥官，你来了。	510002285	
2	露西亚	我正在……观察人们的表情。	510002286	
3	露西亚	嗯。你看，指挥官，他们有些是结伴而来的家庭，也有些是独自一人前来赏玩的游客。	510002287	
4	露西亚	构造体、人类，甚至是机械体，大家似乎都沉浸在眼下繁闹的氛围里，脸上洋溢着笑意。	510002288	
5	露西亚	有吗……也许是因为，我也情不自禁地沉浸在了庆典的氛围之中。	510002289	
6	露西亚	在不久之前，商业露天广场还只是一片冷清的街道，正是有了指挥官和大家的努力，它才能以这样的面貌焕发新生。	510002290	
7	露西亚	虽然这里并不是生死相搏的战场，但我知道，指挥官面对着许多潜伏在暗处的敌人。此刻所有的笑容，都称得上是来之不易。	510002291	
8	露西亚	这段时间辛苦了，指挥官。	510002292	
9	露西亚	接下来的时间，指挥官可以跟我四处走走吗？	510002293	
10	露西亚	之前，指挥官都是以特派员的身份往来于各处商家之间，但我希望，在这场庆典中，你能够暂时忘掉所有的工作，把时间多多留给自己。	510002294	
11	露西亚	我们两个，就以两名普通游客的身份参与其中，尽情享受这场属于每一个人的庆典。好吗，指挥官？	510002295	
12		露西亚。		
13		刚刚在看什么呢？		
14		表情？		
15		你现在的表情也一样。		
16		谈不上辛苦。		
17		确实很不容易。		
18		没问题。		
19		我们出发吧。		
