TextId	ActorName	ActorTalk	Cv	Desc
1	激动的库洛洛	都已经来到这里了，距离成功只有一步之遥，绝对不能放弃！		
2	激动的库洛洛	这可能是我此生仅有的机会，必须把握住——我一定要想办法见到灰鸦指挥官本人！		
3	激动的库洛洛	谁呀别打岔，没看见我正哇哇哇——		
4	激动的库洛洛	灰鸦指挥官？真的灰鸦指挥官！伟大的格式塔在上，我的视觉模块没出错吧，我竟然亲眼看到灰鸦指挥官站在面前！		
5	激动的库洛洛	我、我我我……我特别崇拜您！我是您最忠实的粉丝！		
6	激动的库洛洛	我诞生后接收到的第一段记录，就是关于您率领灰鸦小队击退感染体的胜利信息。那一刻起，您的英勇身影就被深深存入了我的记忆单元。		
7	激动的库洛洛	我这里准备好了记录接口！请问能录入一份您的生物特征数据吗？哪怕只是一根手指的指纹数据也好！		
8	激动的库洛洛	我会把它存进核心区，每次启动前都读取一遍，用来激励自己，争取早日变得像您一样优秀！		
9	[PlayerName]	（这个库洛洛似乎很崇拜我，或许可以利用这一点。）		
10	激动的库洛洛	没问题！只要是您的指示，无论去哪里我都愿意跟随！		
11	激动的库洛洛	指纹数据！灰鸦指挥官亲自录入的指纹数据！我要三重加密、隔离存储、物理备份！我要做好层层保护，好好珍藏一辈子！		
12	激动的库洛洛	接下来要做什么，请您尽管吩咐！我已经准备好了，随时听候调遣！		
13		你好？		
14		你刚刚是在说我吗？		
15		可以，但你稍后要跟我走。		
