TextId	ActorName	ActorTalk	Cv	Desc
1	鲁特	凭什么！你们怎么有些……奇怪的手段！这不公平！		
2	鲁特	要不是那些……科技手段，你根本抓不住我！		
3		还嘴硬啊……		
4	鲁特	我不服，我没有造成什么影响，我只是给库洛洛下发了代码，碍着谁了。		
5		没碍着人你跑什么？		
6		库洛洛是公用设备。		
7	阿西莫夫	所以，你为什么要给库洛洛下发代码，你的目的是什么？		
8	鲁特	……目的……我的目的只是想要研究库洛洛的原理。		
9	阿西莫夫	你在说谎，我遇到的混乱，你刚刚想做的事情，这都是为了让库洛洛能“自主”排列出某种字符。		
10	阿西莫夫	然后就能从这些字符中得到某种信息。		
11		你打算怎么处理？		
12	阿西莫夫	之前在翻阅资料的时候我找到了一种小众流行于黄金时代的“库洛洛编码”，而这个编码所能实现的事情，就是让库洛洛去转译出某种信息。		
13	阿西莫夫	鲁特，你手上就有一段这样的编码，然后你因为想要破解他，所以才引发了这次的骚乱，对吧。		
14	鲁特	你为什么……？		
15	阿西莫夫	不必废话了，我来做个虚拟环境，直接帮你模拟出你费尽苦心想要得到的信息。		
