TextId	ActorName	ActorTalk	Cv	Desc
1	莫卡	哇，真的是灰鸦指挥官！还有卡列尼娜！真的能见到工程部队的王牌和法奥斯首席，还好主动申请了这次任务！	510016008	
2		看来你在这里人气也很高呢。		
3	卡列尼娜	咳！前因后果我已经在来的路上和指挥官沟通过了，辛苦莫卡你介绍一下具体要做的事吧。	510016009	
4	莫卡	啊，好！简单来说，我们的目标就是在空花周边的四片空域里建立起无人机巡航航线。	510016010	
5	莫卡	设定好航线，这块空域内只需要定期派出无人机，就能完成侦察-测量-回收的任务了。	510016011	
6	莫卡	这次由指挥官试飞出可行航线，在终点设置好航标，他们今后也能参照你的试飞记录，活用于其他空域。	510016012	
7	莫卡	入口就在那边，等下我会带你过去。	510016013	
8		所以，为什么邀请我来试飞呢？		
9	莫卡	因为这是卡列尼娜前辈亲自设计的……	510016014	
10	卡列尼娜	因为！那几片空域环境复杂，涵盖了能遇见的大多数极端情况。	510016015	
11	卡列尼娜	总之，经过多番考量之后，[PlayerName]就是最合适的人选！	510016016	
