TextId	ActorName	ActorTalk	Cv	Desc
1	艺术协会工作人员	灰鸦小队的指挥官[PlayerName]和队长露西亚！欢迎！	510000023	
2	艺术协会工作人员	噢！两位是来参与本次的浸影仪试用活动的吗？	510000024	
3	艺术协会工作人员	浸影仪能够真实模拟感官功能，让观众走进故事之中，伴随主人公共同冒险，它一定能为你们带来一段难忘的观影体验。	510000025	
4	艺术协会工作人员	观前提醒，本次提供的几部黄金时代电影都尚未完全修复。	510000026	
5	艺术协会工作人员	浸影仪在运行过程中会引导观众自行补充信息，重构情节逻辑，得益于此，这些电影才能提前与大家见面。	510000027	
6	艺术协会工作人员	只是相应的，两位在电影世界中经历的冒险不一定完全契合电影原版情节。	510000028	
7	艺术协会工作人员	如果执着于欣赏原版故事，可以调节设备的模式，在观影过程中借助露西亚小姐的算力，实时解决紊乱数据导致的错误。	510000029	
8	艺术协会工作人员	不过，修复过程繁琐枯燥，关键还会破坏故事的连贯性，严重影响沉浸感，我并不推荐。	510000030	
9	露西亚	“走进故事之中，伴随主人公共同冒险”，听起来倒是有趣。那台装置就是浸影仪吗？	510000031	
10	艺术协会工作人员	您误会了，那是另一款正在研发中的设备：“筑梦之境”。	510000032	
11	艺术协会工作人员	与体验他人作品的浸影仪不同，“筑梦之境”能够将人们心中期望的情景复现，协助创建完美场景，让客人们在其中书写属于他们的浪漫故事。	510000033	
12	艺术协会工作人员	装置目前还在优化，但距离正式试用也用不了几天的功夫。如果两位有兴趣，可以过段时间再来一趟。	510000034	
13	艺术协会工作人员	至于浸影仪，已经安置在旁边的休息区，那里比较安静，不必担心外界的打扰。两位有想好要体验的电影吗？我可以直接帮你们设置好。	510000035	
14	露西亚	谢谢，那就请帮我们选择《阿呆蛙之日》吧。	510000037	
15	艺术协会工作人员	《阿呆蛙之日》，好的，两位这边请。	510000036	
16	露西亚	指挥官，准备好了吗？	510000038	
17	[PlayerName]	（递出体验券）		
18	[PlayerName]	没办法体验原版吗？		
19	[PlayerName]	开始吧。		
