TextId	ActorName	ActorTalk	Cv	Desc
1	训练用库洛洛	我可没见过你，你在法奥斯有什么目的！	510030001	
2	阿尔法	……	510030002	
3	训练用库洛洛	沉默也没用，我已经把最强的帮手叫过来了！	510030003	
4		阿尔法？		
5	阿尔法	你说的最强帮手，该不会就是这人吧？	510030004	
6	训练用库洛洛	没错……等等，这个眼神交流，你们该不会是认识的吧？	510030005	
7		的确认识，但……		
8		阿尔法，你为什么……		
9	阿尔法	……帮我支开这个机械，然后我就把你想要知道的事情告诉你。	510030006	
10		你怎么会在法奥斯？		
11	阿尔法	等下会告诉你的。	510030007	
12	训练用库洛洛	真是的，要是认识灰鸦指挥官就早说啊。	510030008	
13	阿尔法	那就把路让开。	510030009	
14	训练用库洛洛	不行，我不能放没有做过正规登录的人在法奥斯里乱逛，除非……	510030010	
15		除非？		
16	训练用库洛洛	除非能有人做好监督工作。	510030011	
17		这是什么？		
18	训练用库洛洛	专门用来捕捉危险目标的战术手铐，这可是最高硬度的新型钢制成的优秀装备噢。	510030012	
19	阿尔法	危险目标……灰鸦的指挥官也算吗？	510030013	
20	训练用库洛洛	所以说现在的年轻人话都是只听一半，我刚不是说要有人做好监督工作嘛。	510030014	
21		你要我做监督者吗？		
22	训练用库洛洛	刚好也有人让我测试一下这个装备，唔，我可以允许这个未登录的构造体在学院移动。	510030015	
23	训练用库洛洛	但你必须要以监督者的身份，陪同在她身边，以免闹出什么意外。	510030016	
24		就是说这样就可以自由行动了？		
25		非得把我也拷上吗？		
26	训练用库洛洛	就是这样，总之你们把要忙的事都忙完了，就到纪念碑广场来吧，到时候我再给你们解锁！	510030017	
27	训练用库洛洛	哼哼，教官的话是绝对的！记住，把要忙的事都忙完了，就到纪念碑广场来找我解锁！	510030018	
28	阿尔法	走吧。	510030019	
29		等等……你还没说自己到底来这里干嘛。		
30	阿尔法	……先前在法奥斯这里的战斗，让我留下了不少的数据和痕迹。	510030020	
31	阿尔法	不把这些数据删除掉的话，之后可能会有人通过它们追踪到我的位置，或是用来制作什么危险的东西。	510030021	
32		所以你只是来删数据的？		
33	阿尔法	无论你相信与否，我今天都只会干这件事。	510030022	
34		我信任你。		
35		我不信就没法监督你了，对吧。		
36	阿尔法	……那就走吧，数据留在这里有些时间了，我不想出现什么意外。	510030023	
37	阿尔法	呵，那现在能出发了吗，监督者？	510030024	
38		走吧，去删除那些数据。		
