TextId	ActorName	ActorTalk	Cv	Desc
1	赛琳娜	以前，人们热衷于这样的形式欣赏音乐——也许是一个平静的午后，一段落座在公交车上的旅程，又或者是一场淅沥的下雨天。	510027001	
2	赛琳娜	书中的主角总是一人一只，共享着耳机两端与其中的音乐。靠着中间将两人连接的丝线，就都能够传达给对方。	510027002	
3		很浪漫的形式。		
4		令人难忘的回忆。		
5	赛琳娜	那我们以后可以多加实践。	510027003	
6	赛琳娜	与重要的人一起度过的时光，想必都是难忘的。	510027004	
7	赛琳娜	艺术馆这次举办的活动，也是类似的形式。艺术协会希望人们可以与自己重要的人一起，共同创作出属于彼此的作品。	510027005	
8		所以，赛琳娜邀请了我。		
9		……“重要的人”？		
10	赛琳娜	指挥已经知道我的答案了，对吗？	510027006	
11	赛琳娜	我中意的那位协作者呀，现在就站在我的面前。	510027007	
12		看来我们的答案是一致的。		
13	赛琳娜	艺术馆为我们准备了很多种体验的形式呢。那……就跟往常一样，还是由指挥来决定吧。	510027008	
14		乐曲创作：【触碰声音】。		
15		文字创作：【消失的信】。		
