TextId	ActorName	ActorTalk	Cv	Desc
1	好胜的库洛洛	太弱了！这么大的空中花园，居然连一个像样的对手都没有，真是让我失望透顶！		
2	映空竞跃工作人员	诶哟，小点声吧，你刚刚那句话，把对面玩家脸都气青了……		
3	好胜的库洛洛	哼，输就输，承认失败又不丢人！明明输了还在旁边支支吾吾，说什么一时失误、状态不好、粗心大意……我最看不起的就是这种人！		
4	映空竞跃工作人员	你……你给人家留点面子啊……		
5	映空竞跃工作人员	灰鸦指挥官？抱歉，让你见笑了。		
6	映空竞跃工作人员	今天一早，不知从哪里跑来一个库洛洛，当场刷新了我们这儿的最高纪录。之后它就一直待在现场，说是在“寻找值得一战的对手”。		
7	映空竞跃工作人员	但问题是，其他玩家要是挑战失败，它就各种冷嘲热讽，嘴还特别毒……已经有好几个玩家被说得下不来台，直接走人了。		
8	映空竞跃工作人员	说真的，你还打算在这儿待多久？你一直站在旁边，别人都不敢来玩了！		
9	好胜库洛洛	除非遇到真正的强者，否则我才不会离开。		
10	好胜库洛洛	灰鸦指挥官？有意思，终于来了个不得了的人物。怎么样，有胆量试着打破我创下的纪录吗？		
11	好胜库洛洛	真是自信！可以，只要你有本事破我的纪录，接下来无论让我做什么，我都不会拒绝。		
12	映空竞跃工作人员	哎，有灰鸦指挥官出面我就放心了，总算能让这家伙收敛点……接下来就拜托你了！		
13		怎么回事？		
14		如果我赢了，你就得跟我走。怎么样？		
15		准备好了，开始吧。		
16		再稍等一下。		
