TextId	ActorName	ActorTalk	Cv	Desc
1	法奥斯学生 仁	这无人机真难控制，黎兰你那边怎么样？	510029065	
2	法奥斯学生 黎兰	算是能稳定飞起来了。	510029066	
3	希卡	时间不多了，我们可不能让大家失望！	510029067	
4	凡妮莎	“第一名同学”，你在这里做什么？	510029068	
5	希卡	啊，是凡妮莎学姐，还，还有首席和露西亚小姐！	510029069	
6	希卡	说是这么说，但和“首席”你比起来，我可差远了。	510029070	
7	希卡	啊，是！	510029071	
8	凡妮莎	你还没回答我的问题，这是在做什么？	510029072	
9	希卡	我们在准备稍后授勋结束后的表演节目。	510029073	
10	露西亚	用这些无人机吗？	510029074	
11	希卡	是的，用这些无人机组成灯光方阵……对了，两位，让首席看看我们的成果吧，就当作彩排了！	510029075	
12	法奥斯学生 仁	这可真是骑虎难下了，黎兰！	510029076	
13	法奥斯学生 黎兰	别突然吼起来啊……	510029077	
14	露西亚	好厉害，最后的是法奥斯的标志吗？	510029078	
15	希卡	是的！你们能看出来，就代表我们这些日子来的努力没有白费了。	510029079	
16	凡妮莎	起飞不够规整，过程也少了气势，你们练了那么久，不会就只有这点内容吧？	510029080	
17	希卡	我、我们会利用好最后的时间加紧练习的！	510029081	
18	凡妮莎	那你们就继续练吧，到时候至少不出错就行。	510029082	
19	希卡	是！	510029083	
20		你不也是首席吗？		
21		别紧张。		
22		很厉害。		
23		别给他们太大压力。		
24	露西亚	对了，我还有个请求，指挥官，凡妮莎小姐，在前往礼堂之前能拍个照留念吗？	510029057	
25	凡妮莎	？	510029058	
26	露西亚	要发给没来的里和丽芙，这是我们在出发前就说好的。	510029059	
27	凡妮莎	我才不跟你们玩过家家的游戏，你们俩自己拍吧。	510029060	
28		那就来拍吧。		
29	希卡	一起来嘛！	510029144	
30	希卡	茄子！	510029145	
