TextId	ActorName	ActorTalk	Cv	Desc
1	阿尔法	……	510030108	
2		不知道要等多久。		
3		那些教官似乎还在找我们。		
4	阿尔法	那就不再等了。	510030109	
5	阿尔法	找到这里也是迟早的事。	510030110	
6		你想做什么？		
7	阿尔法	从删除数据那刻开始，先前法奥斯对我的各种识别都会解除。	510030111	
8	阿尔法	再过一阵，就会有很多麻烦的家伙找上门来。	510030112	
9		应该还有办法。		
10		得先想办法解开手铐。		
11	阿尔法	办法……比如说我斩开法奥斯的天幕，然后带你离开这里。	510030123	
12		……我不认为这是一个办法。		
13	阿尔法	我不会这么做，因为当时……我也不打算这么做。	510030124	
14	阿尔法	该舍弃的就要舍弃，该决断的，也应是如此。	510030125	
15	阿尔法	既然意见没法统一，那要做的，就只有——	510030126	
16	阿尔法	我斩开了中间的能量流，但出于你的安全考虑，我没有破坏手铐本身。	510030127	
17	阿尔法	不过这样一来……这手铐上又留下了我的数据和痕迹。	510030115	
18		我不交出去就好了。		
19		应该不会有什么问题吧。		
20	阿尔法	并不是每件事情都能如你预期那样发展。	510030116	
21	阿尔法	像你，像那女学生，像之前在这里接触到的其他人，这些都是我此行没能“删除”的痕迹。	510030117	
22		可不能“删除”人啊。		
23		数据先不说，但与人结交并不是坏事。		
24	阿尔法	人永远是最麻烦的东西，在他人世界留下自己的痕迹，让自己与别人产生联结……	510030118	
25	阿尔法	不过是徒增烦恼——所以，我才想要尽可能抹去这一切。	510030119	
26		正因那些痕迹，我们之前才能一起战斗。		
27		正因那些痕迹，那个女学生才会帮助我们。		
28	阿尔法	呵，你还真是爱说这种大话。	510030120	
29	阿尔法	时间到了，那些人很快就会找上来，到时你就找个理由搪塞过去吧。	510030121	
30		再见，阿尔法。		
31	阿尔法	我不会说再见的。	510030122	
