TextId	ActorName	ActorTalk	Cv	Desc
1	[PlayerName]	坐标就显示在这……		
2	薇拉	这边都是新扩建的店铺，会不会是被店面挡住了？	510002175	
3	库雪雪	欢迎光临雪松商店，要买点什么？本店正在举办活动，充多少送多少。	510002176	
4	库雪雪	哦哦！是[PlayerName]！请问要买点什么？本店正在举办活动，充多少送多少。	510002177	
5	薇拉	啧，废话真多，我看你是想返厂维修一下语言模块了。	510002180	
6	库雪雪	您、您是薇拉小姐……	510002181	
7	薇拉	快点滚出来，让我们检查一下你的店面，用不了多久时间。	510002182	
8	库雪雪	好、好的！里面请！	510002183	
9	薇拉	你们也真有本事，把公共设施锁进自家店里。怎么着，以后谁想用这台终端，必须先在你们店里买点东西？	510002184	
10	库雪雪	可、可能是扩建得有些匆忙，我们确实没注意到这台终端。	510002185	
11	薇拉	赶紧把这地方给我拆了。	510002186	
12	库雪雪	但……我们租赁合同上写的是：本店拥有整片场地的改建权。虽然没看到这台终端，但这片场地应该还是我们的。	510002187	
13	库雪雪	最近店里上新了很多生鲜，这间冷库对我们很重要。	510002188	
14	[PlayerName]	在给出解决方案前，雪松商店可以维持现有场地，但如果附近有人寻找公共终端，也要请你们及时提供指引。		
15	[PlayerName]	如果租赁合同属实，我会尽最大努力，争取保留你们的冷库。		
16	库雪雪	非常感谢，[PlayerName]！	510002189	
17	[PlayerName]	如果可以的话，我还希望雪松商店能加入业主委员会，这样可以便利你们与其他商家互通有无，合作经营。		
18	库雪雪	没问题，只要能保住冷库，雪松商店愿意服从您的一切管理！	510002190	
19	[PlayerName]	这个范围……比想象中的要大。		
20	薇拉	反正总比没有强。现在怎么办，要去一家一家店找吗？	510002191	
21	[PlayerName]	前不久，我抓获了一名和芙洛世商会相关的疑犯，不如去问下她。		
22	薇拉	行啊，我们去会会她。	510002192	
23	库雪雪	公共终端……我从来没看见过这东西。二位不如来买点东西吧？本店正在举办活动，充多少送多少。	510002178	
24	库雪雪	那先看看本店的商品吧，看了你就想买了。而且本店正在举办活动，充多少送多少。	510002179	
25		你好，我们想检查一下你们的店铺内部。		
26		你们的店面可能挡住了公共终端。		
27		我不是来买东西的。		
28		检查一下终端吧。		
29		放心，我稍后会妥善处理这件事。		
