TextId	ActorName	ActorTalk	Cv	Desc
1	阿呆蛙	呱，森林附近的天气总是很古怪，阴晴不定的，你们下次来这边，一定要记得随身带伞！阿呆蛙现在要到森林中寻找金色萤火虫呱。	510000047	
2	阿呆蛙	你们好像都知道阿呆蛙的名字。你们是从哪里来的呀，阿呆蛙好像从来都没见到过你们呱。	510000048	
3	露西亚	我们……来自一个很远的地方，曾经听说过四叶草小镇的故事。	510000049	
4	阿呆蛙	阿呆蛙现在要到森林中寻找金色萤火虫呱。	510000050	
5	露西亚	这么大的雨，你要直接前往森林？	510000051	
6	阿呆蛙	别担心，天空很快就会放晴。阿呆蛙知道什么时候会下雨，什么时候会停呱！	510000052	
7	阿呆蛙	每当午夜一过，“今天”便会重新开始呱。阿呆蛙已经在这一天里待了很久，云朵的流向、雨滴的落点，早就了如指掌了！	510000053	
8	露西亚	重新开始……？你的意思是，你陷入了时间循环？	510000054	
9	阿呆蛙	没错呱，但别担心，阿呆蛙已经找到了离开的方法！	510000055	
10	阿呆蛙	你们听说过奇迹四叶草吗？那是能实现愿望的神奇宝物呱！只要找到奇迹四叶草，向它许愿，阿呆蛙就能回归正常的生活啦！	510000056	
11	阿呆蛙	当纯粹的心愿得到满足时，充溢的情感将凝结为露珠。	510000057	
12	阿呆蛙	只要将足够的心愿露珠洒在埋有三叶草种子的土壤上，奇迹四叶草便会破土而出呱！	510000058	
13	阿呆蛙	阿呆蛙已经收集了这么多心愿露珠，现在只差最后一滴呱！	510000059	
14	露西亚	所以你前往森林寻找金色萤火虫，是为了实现谁的心愿吗？	510000060	
15	阿呆蛙	是为了鼹鼠妈妈！她从小就梦想在森林中找到金色萤火虫，可每次都空手而归。现在她要在家照顾宝宝，没机会再去森林了。	510000061	
16	阿呆蛙	阿呆蛙翻遍了图书馆的记录，终于找到了金色萤火虫的线索。它们就藏在森林深处呱！	510000062	
17	露西亚	阿呆蛙，让我们陪你去森林找金色萤火虫吧？我们很擅长搜索，一定能帮上你的忙。	510000063	
18	阿呆蛙	真的吗？太好了！呱，雨已经停了，我们出发吧！	510000064	
19		你怎么知道？		
20		你知道去哪里找四叶草吗？		
21		那我们一起去吧。		
22		电影的情节走向已经很清晰了。		
