TextId	ActorName	ActorTalk	Cv	Desc
1	罗塞塔	指挥官……你为什么会在我的意识海里面？	510015085	
2	罗塞塔	原来如此，没想到竟然发生了这些事，要不是我太大意，不，在战场上什么都会发生。	510015086	
3	罗塞塔	新苏菲亚城遭到了感染体袭击……冰川突然开裂，数不清的感染体从里面爬了出来。	510015087	
4	罗塞塔	为了应对它们，我立刻带着战斗人员一起组成了防线，将他们拦截在冰原之上。	510015088	
5	罗塞塔	在战斗中，一个全身漆黑的构造体突然从感染体中跃出向其他人发起了攻击。	510015089	
6	罗塞塔	为了保护后退的同伴，我主动承担了断后的职责，然后就如你所见……变成了这副样子。	510015090	
7	罗塞塔	嗯，并且我还确认过，对方并不是升格者……对了，指挥官你刚刚提到蜜纳小姐也来了对吧。	510015091	
8	罗塞塔	……她性格有些古怪，而且很讨厌空中花园，我没想到她竟然会跟着来到了这里。	510015092	
9	罗塞塔	……指挥官？	510015093	
10	罗塞塔	……什么？	510015094	
11		（说明情况）		
12		到底发生了什么？		
13		构造体和感染体一起行动吗？		
14		蜜纳……小姐？		
15		出问题了。		
16		……		
17		我们认识的蜜纳不是同一个人。		
