TextId	ActorName	ActorTalk	Cv	Desc
1	神威	哇，讲台桌比我在游戏里看到过的更加有意思！按钮像操作台一样多！不会能发射轨道炮之类的吧？！	510031024	
2	【kuroname】	啊……		
3	神威	啊。	510031025	
4	广播	请注意，法奥斯军事指挥学院新生公共课程即将开始，各位同学请尽快就坐。	510031026	
5	广播	重复，法奥斯军事指挥学院新生公共课程即将开始，各位同学请尽快就坐。	510031027	
6	神威	咦？我碰到的是……为什么会响警报？	510031028	
7	广播	接下来开始的课程是《法奥斯军事指挥学校建校史》，为了确保课程无干扰，倒计时结束时本教室门窗将自动关上。	510031029	
8	广播	重复，接下来开始的课程是《法奥斯军事指挥学校建校史》……	510031030	
9	神威	公共课程的意思是……	510031031	
10	神威	我们要像学生一样上课吗？！	510031032	
11	【kuroname】	别太期待，它可能……比较官方。		
12	【kuroname】	希望你会喜欢。		
13	【kuroname】	找个位置坐下吧。		
