TextId	ActorName	ActorTalk	Cv	Desc
1	比利	大家评评理！你们看刚刚那杯子里的，是不是猫毛！	520005053	
2	艾德	这位客人，请问有什么可以帮助的吗？	520005054	
3	比利	这要是不小心喝下去，搞不好会感染什么稀奇古怪的疾病呢！你们负责吗？	520005055	
4	艾德	很、很抱歉……我们会为您重做饮品，且本次消费全部免单……	520005056	
5	顾客A	免单有什么用？把人喝出毛病来，能抵得上医药费吗？	520005057	
6	顾客B	就是！这也太不靠谱了！	520005058	
7	艾德	……	520005059	
8	比利	出了食品安全问题，总该给个说法吧？	520005060	
9	海莉	就是！店内监控可以作证。	520005061	
10	比利	（啧，只能暂时先撤了。）	520005062	
11	艾德	那、这位客人，需要我们把录像……	520005063	
12	比利	不用不用！刚刚是误会，现在我有事要走了！	520005064	
13	海莉	[PlayerName]店长，我已经把最近一小时的监控录像发到你的终端上了。	520005065	
14	比利	别、别消遣我了，我真的有急事！	520005066	
15	比利	……你们可能有什么误会，我先走了，回见！	520005067	
16	海莉	这些人，就是喜欢虚张声势呢。	520005068	
17	艾德	对了…[PlayerName]店长，贾森之前托我告诉你，他有些事想聊聊。	520005069	
18	艾德	明白~	520005070	
19		这边我来就好。		
20		有什么问题可以和我说。		
21		本店严格遵守卫生条例。		
22		本店厨房绝无猫咪出没。		
23		想看看你在监控里多上镜吗？		
24		随身携带猫毛，很可疑啊。		
25		那就拜托你们收拾一下了。		
26		好。下次不能乱了阵脚。		
