TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	烟花和这一次体验......都要结束了。	510000376	
2	露西亚	这些就留到散步的路上，我们一起思考吧，指挥官。	510000377	
3	露西亚	指挥官，你看，这块石壁上刻的是——四叶草？	510000378	
4	露西亚	说不定是其他的可能，比如......过去某次循环中的我们，所一同刻下的痕迹。	510000379	
5	露西亚	虽然目前指挥官还保留着循环的“记忆”，但或许在那之前，我们也曾有过更多的循环也说不定？	510000380	
6	露西亚	我们认为这只是第三次循环，也可能是因为先前曾有无数次被抹去的记忆。	510000381	
7	露西亚	这一次保留记忆的是你，但下一次也有可能是我，而换作你遗忘有关循环的一切。更甚至……可能我们谁都不再记得。	510000382	
8	露西亚	保留的记忆的那个人，可能是某次循环中意外产生的变数。而这被刻下的四叶草，说不定也是万千变数中的其中一个。	510000383	
9	露西亚	[PlayerName] ，你看。	510000384	
10	露西亚	就像这些脚印，此时的我们希望它们能成为那个变数，留下来，在下一次循环中为我们指引方向。	510000385	
11	露西亚	但下一次循环的我们再看到这些之后，还会保持同样的心意么？	510000386	
12	露西亚	可能只会把这当成普通的脚印，也可能它们只会成为标志循环的一个提示。	510000387	
13	露西亚	甚至无法定义是指引前路的“标记”，还是唤起困顿的“枷锁”。如果，会是这样的话……	510000388	
14	露西亚	因为......一想到如果之后会反复看到它们的是你，我就无法置之不理。	510000389	
15	露西亚	若是这次也没能停止循环，而之后的每一次，记得这些的人只有你。	510000390	
16	露西亚	[PlayerName] ，我不愿这些“枷锁”为你带来痛苦，也不想记忆模糊的自己迷失方向。	510000391	
17	露西亚	这样的我无法为你提供帮助。	510000392	
18	[PlayerName]	如果被一次又一次抹去记忆的人换成我，而你将成为带着记忆和责任反复重来的那个人……		
19	露西亚	那我就在每一次都先去找到你。只要能在你的身边，这就是我前行的动力。	510000393	
20	[PlayerName]	在这一点上，我相信我们都是一样的。		
21	露西亚	——只要身边的人不变，因为其产生的心意就会成为永恒的”标记“。	510000394	
22	露西亚	无论记忆是否未知，都不会因此迷茫。	510000395	
23	露西亚	我明白了，指挥官。也时候，前往下一个目的地了。	510000396	
24		关于“循环”和“愿望”，还有接下来的行动......		
25		嗯，“筑梦之境”的又一个惊喜吗？		
26		那样就有些复杂了。		
27		怎么突然想到这些？		
28		那如果……实际的情况相反呢？		
29		所以就算是记忆中的”枷锁“——		
30		也不必畏惧它们背后的痛苦了，对吧？		
