TextId	ActorName	ActorTalk	Cv	Desc
1	阿西莫夫	演算结果就是这样，没有第二种解读路径。		
2	鲁特	不可能，你再确认一遍！		
3	阿西莫夫	模拟已经跑了超过7个轮次，样本数据结构一致，数据一致，校验一致，语义映射一致。		
4	鲁特	不可能……不可能、不可能！这应该是一串硬件钱包的助记词才对！这里面明明应该存着大量黄金时代的资产！		
5		什么情况？		
6	阿西莫夫	就如你听见的，这个人手上有一段库洛洛编码，而他认为编码中藏有莫大的财富，所以才造成了之前的种种状况。		
7	阿西莫夫	但在我的演算之后，这串代码中并没有什么金银珠宝，只有一段类似于祝福的语句——		
8	阿西莫夫	“恭喜你，看到这句话，就代表你学会了这个编码技术，它是我留给你的最宝贵的财富。”		
9	鲁特	为什么……为什么、为什么！		
10	鲁特	我爹给我留下的编码，怎么可能就只是这种东西！		
11		父亲留下的话……		
12		是在鼓励你。		
13		没什么问题吧。		
14	鲁特	你懂什么！你知不知道为了弄清楚这串代码，我付出了什么！		
15	鲁特	我以前是法奥斯学院的尖子生，就因为选了这条路，导师放弃了我。		
16	鲁特	我的恋人一开始支持我，但支持了很久……最后也撑不住，走了。		
17	鲁特	友情、爱情、师生……我都搞砸了！结果到最后，你告诉我这串密码只是一句祝福！		
18		这是你自己的选择。		
19	鲁特	这才不是我想要的！是我的父亲他利用了我的好奇心和信任，将我的人生引导向他认为正确的方向！		
20	鲁特	可恶，我本该成为富豪，结果却跟我说你要当什么好学生，当科学家，以为我是小孩，我不认可，阿西莫夫你是错的！		
21	阿西莫夫	够了，抱怨这些毫无意义，你还是趁着坐牢的这段时间，好好反思一下如何利用这项技术管好你的生计吧。		
22	阿西莫夫	……		
23		怎么了？		
24		你好像还有心事。		
25	阿西莫夫	这个人倒没什么值得反复讨论的，只是他的处境，让我想到了另一个问题。		
26	阿西莫夫	对人类而言，帕弥什同样是一道摆在面前的谜题。我们所有的研究、牺牲与前进，都是为了把它解开。		
27	阿西莫夫	如果有朝一日，我们真的得到了答案，这份答案，又是否会是我们所期盼的样子呢……		
