TextId	ActorName	ActorTalk	Cv	Desc
1	阿西莫夫	……没想到又让人潜入了空中花园，你们俩应该都没事吧？	510015109	
2	阿西莫夫	一片混乱，随行的极地机械们似乎在冰心皇离开后都陷入了停机，我正在调查原因。	510015110	
3	罗塞塔	阿西莫夫，我有个请求……	510015111	
4	阿西莫夫	我知道，这也是议长要让我传达的事情，虽然不知道冰川中为何会突然冒出那种量级的感染体，但空中花园不会对危难袖手旁观。	510015112	
5	阿西莫夫	[PlayerName]，军部紧急讨论之后，他们决定派你和其他部队一起支援北极航线联合，消灭来犯的感染体。	510015113	
6	阿西莫夫	嗯，寒羊小队和散编的构造体都会加入这次作战。	510015114	
7	罗塞塔	……我很感激你们的安排，但我也知道空中花园的情况，现在真的有这样的人力吗？	510015115	
8	阿西莫夫	因为我们在北极捕捉到了来自升格者的信号。	510015116	
9	阿西莫夫	这次的敌人可能不仅表面看起来的那么简单，正是考虑到这种可能性，军部才决定派你亲自前往支援航线联合。	510015117	
10	阿西莫夫	更详细的报告你们去问联络员吧，科学理事会要趁现在开始分析之前取得的这副机体的数据。	510015118	
11	阿西莫夫	毕竟那个“冰心皇”也是为此才特意潜入到空中花园的。	510015119	
12	罗塞塔	了解，我代表航线联合的人们，向你们表示感谢。	510015120	
13	罗塞塔	走吧指挥官，战局混乱，我们得在出发前做好准备。	510015121	
14	罗塞塔	指挥官现在的装备可比鸡蛋人强多了。	510015122	
15		（询问深潜现场）		
16		其他部队？		
17		升格者……难道和之前的坠落事件有关？		
18		这次不用穿“鸡蛋人”了吧？		
19		走吧。		
