TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	公告栏上面的是分班成绩，校园通告……不准带宠物入校……	510029089	
2	露西亚	这边还有法奥斯新闻……法奥斯英雄榜？	510029090	
3	凡妮莎	有些太闲的人会举行非官方的选举，然后新闻社的好事者再根据投票做一个榜单，这就是所谓的“英雄榜”。	510029091	
4	凡妮莎	多个名头而已，对了，第一名还会像你以前那样有个奇怪的后援会。	510029092	
5	凡妮莎	现在的我不认识，但还在读书的时候你可是蝉联了榜首好久。	510029093	
6	凡妮莎	到最后还出了个奇怪的后援会……呵，无聊死了。	510029094	
7	露西亚	指挥官的后援会吗？	510029095	
8	凡妮莎	和追星差不多，那时候还有些很狂热的人，直接把你的照片打印出来贴到各种奇怪的地方。	510029096	
9	凡妮莎	呵，你那温吞的做法根本没效果。	510029097	
10	凡妮莎	假如把被人涂鸦的那些也算上的话……哼，总之后来那人被逮住骂了一顿，听说在毕业前都兼任着校工。	510029098	
11		这个榜有什么用吗？		
12		谁是第一名？		
13		想起来了，我还制止过他们……		
14		应该不是丑照吧。		
