TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	我认为指挥官的意思应该是——	510029002	
2	凡妮莎	你真就只懂护着……哟，你的指挥官到了。	510029003	
3	露西亚	并没有多久，我也是刚刚才和凡妮莎小姐碰面。	510029004	
4	凡妮莎	不，我们至少在这聊好一阵子了，你知不知道我的时间很宝贵？	510029005	
5	凡妮莎	总之这样人就算到齐了，【kuroname】你刚刚看讯息了吧，我们接下来要去法奥斯参加授勋礼，都准备好了吗？	510029006	
6	露西亚	嗯，里和丽芙今天有外勤任务，就由我陪同指挥官出席。	510029007	
7	凡妮莎	你哪里准备好了？	510029008	
8	凡妮莎	难得的典礼竟然还是就穿一套常服……你难道就不知道“授勋仪式”这几个字的意思吗？	510029009	
9	凡妮莎	呵，我就知道会是这种状况。	510029010	
10	凡妮莎	为了不让你的品味糟蹋了这样重要的仪式，我特意找人为你定制了一套礼服。	510029011	
11	露西亚	凡妮莎小姐定制的……？	510029012	
12	凡妮莎	那边刚好有可以换衣服的地方，去吧，给我五分钟之内换好。	510029013	
13	凡妮莎	你觉得呢——当然不行。	510029014	
14		让你们久等了。		
15		刚刚在聊什么？		
16		我已经尽快了。		
17		我也准备好了。		
18		我的日常风格就是这样。		
19		现在回去换也来不及了。		
20		真不能穿现在这身吗？		
21		好吧……		
