TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	原来指挥官说的是时序广场的公共导航点。	510000320	
2	露西亚	这里会有什么东西，可以帮助我们离开循环吗？	510000321	
3	露西亚	——“筑梦之境”，一款由艺术协会和科学理事会合作研发的特殊装置。	510000322	
4	露西亚	可以将使用者所输入的关键词和脑部记忆进行结合，通过数据量化、计算的方式模拟出使用者理想的世界。	510000323	
5	露西亚	是之前那个工作人员提到的装置。	510000324	
6	[PlayerName]	它可以读取关键词，来模拟一个使用者理想的世界。		
7	露西亚	听起来就像是为我们的愿望而量身打造的。	510000325	
8	艺术协会工作人员	灰鸦小队的指挥官[PlayerName]和队长露西亚！欢迎！两位是对我们的“筑梦之境”装置感兴趣吗？	510000326	
9	艺术协会工作人员	现在装置还没有正式对外上线，两位需要的话可以先填写预约资料，之后我们会第一时间通知您。	510000327	
10	露西亚	请问有申请预先体验的可能吗？拜托了，这对我们很重要。	510000328	
11	艺术协会工作人员	既然是二位的请求，那......我先试着去询问一下。	510000329	
12	露西亚	好，谢谢你。	510000330	
13	艺术协会工作人员	您好，这边确认过了，设计师愿意为您开放预先体验的申请，但需要二位同意授权，将本次体验记录的数据投放用于性能优化。	510000331	
14	露西亚	我这边也没问题。	510000332	
15	艺术协会工作人员	那麻烦二位签署这份授权协议书，还有一份保密协议。	510000333	
16	艺术协会工作人员	在装置对外开放之前，相关数据都是需要保密的，希望您能在私密场所完成体验测试。	510000334	
17	[PlayerName]	了解。两份协议都已经签好了。		
18	艺术协会工作人员	感谢您的支持，我现在就带二位领取设备并设置使用权限。	510000335	
19	露西亚	顺利拿到“筑梦之境”了。私密场所......指挥官，你觉得什么地方最合适？	510000336	
20	露西亚	好，事不宜迟，我们出发吧。	510000337	
21		我之前在这里，留意到了这个装置。		
22		还请劳烦帮我们争取一下机会。		
23		我愿意配合，露西亚觉得呢？		
24		综合考虑的话，还是回休息室吧。		
