TextId	ActorName	ActorTalk	Cv	Desc
30200101	哈里乔	我等你好久了，【kuroname】。		
30200102	【kuroname】	也没那么久吧。		
30200103	哈里乔	哈，我也只是开个玩笑而已。		
30200104	哈里乔	我知道，毕竟你平时就很忙，不要紧，我也就是打个趣而已。		
30200105	哈里乔	说回比试吧，这次的比试就和以前一样，使用这个训练室的模拟装置来进行。		
30200106	哈里乔	然后两边的战力……因为系统在维护，所以适配你战斗习惯的只有誓炎机体的数据。		
30200107	【kuroname】	我没问题。		
30200108	【kuroname】	模拟数据？		
30200109	哈里乔	嗯，用数据生成虚拟投影来战斗，毕竟也不可能把本尊叫来，这训练室可承受不了露西亚小姐的一击。		
30200110	哈里乔	然后相对应的，我这边会使用由感染体和机械体构成的联合部队。		
30200111	【kuroname】	你不派出构造体吗？		
30200112	【kuroname】	人多打人少？		
30200113	哈里乔	刚说了系统在维护吧……而且你认为在誓炎机体面前乌合之众的数量会对胜负产生什么影响吗？		
30200114	【kuroname】	所以你派出的都是精英？		
30200115	哈里乔	一半一半吧，对了，在开始前我们要不要再加个赌注？		
30200116	【kuroname】	也不是不行。		
30200117	【kuroname】	什么赌注？		
30200118	哈里乔	胜利者可以向输家提出一个条件，放心，我赢了以后不会对你提太过分的要求的。		
30200119	【kuroname】	……听上去你好像已经赢了。		
30200120	【kuroname】	谁提要求还不一定。		
30200121	哈里乔	哈哈，那闲聊就到此为止，我现在就启动模拟装置。		
30200122	哈里乔	久违的……来一决胜负吧，首席。		
