TextId	ActorName	ActorTalk	Cv	Desc
1	神威	把课桌拼起来——这样我们就成同桌了！	510031033	
2	投影讲师	我看到各位同学已经就位了，很好，保持这样的学习态度。本次公共课的内容法奥斯厚重的建校史，希望大家能认真听课，在课中有所收获。课程现在开始。	510031094	
3	投影讲师	法奥斯军事指挥学校是隶属于世界政府的军事学校，其历史可追溯至黄金时期，建立之初以培养人类优秀人才为目的。	510031095	
4	投影讲师	随着《新地球书》协议的签署与生效，世界逐步走向统一，联合世界政府得以成立。	510031096	
5	投影讲师	在时任科学理事会首席技官多米尼克和世界联合政府首任议长特里尔德的共同推进下，法奥斯军事指挥学校正式创办。	510031097	
6	投影讲师	新地球历2060年12月20日，真空零点能反应堆事故爆发，人类赖以生存的家园——地球被帕弥什病毒逐步吞噬。	510031098	
7	投影讲师	世界政府带领全体地球公民奋力抵抗，然而敌暗我明，人类在帕弥什的未知前暂时失势，为保存人类文明的火种，阿卡迪亚大撤退启动。	510031099	
8	投影讲师	政府共计进行了五次地对空转移，作为人类最为重要的军事战略地点，如今的法奥斯军事指挥学院在第三次转移后完成了在空中花园的转型后建立，人才计划转向为以培养构造体作战的指挥官为核心。	510031100	
9	神威	好正经诶！有种给智力加点数的感觉。	510031103	
10	神威	啊，原来法奥斯在黄金时代就成立了啊。	510031104	
11	神威	虽然听过很多遍了，但每次复习这段历史时果然还是会又伤感又热血澎湃啊！	510031105	
12	神威	嗯……好像……有点困了。哈——	510031106	
13	神威	和我想的完全不一样……指挥官——	510031034	
14	神威	真的不能离开教室吗？学生也要上厕所之类的吧？	510031035	
15		只剩三十分钟了，忍忍吧。		
16	神威	还有三十分钟？！	510031036	
17	神威	要不直接从窗户出去？我看过了，这里楼层不高，我可以抱着你跳下去，轻轻松松。	510031037	
18		这不太好。		
19		会触发警报的。		
20	神威	好吧……既然指挥官这么说。	510031038	
21	神威	刚刚就想问了，【kuroname】，你看起来兴致不是很高。	510031039	
22	神威	是因为课程太无聊吗？我——	510031040	
