TextId	ActorName	ActorTalk	Cv	Desc
1	万事	感觉这个“双人雅座”比单人座也宽不了太多。	510028008	
3	[PlayerName]	能让看电影的两人更近一些。		
4	万事	设计目的是让两个人依靠得更近吗……？唔，那也不错。	510028009	
5	万事	唔，那设计师也想得挺仔细的。	510028010	
6	万事	[PlayerName]，电影要开始了，坐过来吧。	510028011	
7	[PlayerName]	（靠近万事身边坐下。）		
21	万事	像影片里那种……连誓言都不要了的情节，只要有我在，就一定不会发生的。	510028012	
22	[PlayerName]	影片里的两位还是太可惜了。		
23	[PlayerName]	如果现在另一方追出去，主角就还有机会。		
24	万事	——我的意思是，影片之外的人还有机会。	510028013	
25	万事	以前没有帕弥什的时候，有很多人会选择在电影感情最浓烈的时刻，或是结局之后表达重要的感情，甚至表白和求婚。	510028014	
27	万事	指挥官，今天的“邀约”是由你发起的，你会向我表达什么重要的事吗？	510028015	
28	[PlayerName]	是有想说的话，但要挑个合适的情节时机。		
29	[PlayerName]	暂时没有计划，可能被情节触动到就会说吧。		
30	[PlayerName]	保密。		
31	万事	……噢，这样啊，那先继续看吧。	510028016	
32	万事	一，二，三，四，五……	510028017	
33	万事	漫长的五秒过去了，你觉得这个情节怎么样？	510028018	
34	[PlayerName]	？		
35	万事	我觉得这就是这部电影里最好的情节，很能触动到我，我最喜欢。	510028019	
36	万事	如果你觉得这个时机合适，就把心里话讲给我听吧。	510028020	
37	万事	我会在下一个五秒就找准时机答应你。	510028021	
