TextId	ActorName	ActorTalk	Cv	Desc
1	疲惫的工程师	哎......现在这点我得上哪去找帮忙检查的人啊.......		
2	疲惫的工程师	"""要非工程部人员,还要绝对可信............."""		
3	[PlayerName]	怎么了吗？		
4	疲惫的工程师	欸，这不是灰鸦指挥官吗，我刚听完你的演讲叻！		
5	疲惫的工程师	实在是太有魅力！本来还以为自己对这样的场合精神过敏，没想到你一讲话，哎呀哎呀，一回过神都这时间了。		
6	疲惫的工程师	完全忘记正事了，哈哈！		
7	[PlayerName]	正事是什么呢？		
8	疲惫的工程师	法奥斯之矛系统正在进行定期的安全检测，我是负责的工程师。但你看，法奥斯刚出了这么大的事，哪哪都人力不足啊。		
9	疲惫的工程师	我异常检测的模型都搭好了，现在就差一个外部人员帮忙渗透测试，拿生成的数据文件。但又不能随便找啊，测试人员得绝对可信才行。		
10	疲惫的工程师	所以我才头疼的要命，要去哪……咦？灰鸦指挥官，你可以帮帮忙吗！		
11	[PlayerName]	不会很麻烦吧		
12	[PlayerName]	没问题。我需要做什么？		
13	疲惫的工程师	别这么说嘛，灰鸦指挥官真的是最合适的人选了！如果你不帮忙，我就又要继续找人，下班遥遥无期……拜托你了！我会给报酬的！		
14	[PlayerName]	好吧。我需要做什么？		
15	疲惫的工程师	真是太感谢了！麻烦你去主机那里登录系统界面，系统就会自动判定这是一次攻击，留下记录，然后把导出的相应日志数据给我就行。		
16	疲惫的工程师	啊，对了，我记得指挥官你之前的认证信息也丢了不是吗，正好，这下可以顺便在那边重新录入了。		
17	疲惫的工程师	主机就在教学楼的终端控制室里，训练室旁边。具体坐标已经发给你了，那就麻烦指挥官了，我这就去申请预算用作给你的报酬！		
