TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	指挥官，你来了。	510000146	
2	露西亚	我最近学到一种新的折法，用这种方法折出的四叶草更加立体。搭配光泽感强的纸张，放在阳光下会闪闪发光，很漂亮。	510000147	
3	露西亚	不过这种折法有些复杂，我还没完全掌握。方才闲暇的时候，就趁机练习了一下。	510000148	
4	露西亚	没错，指挥官怎么会知道？	510000149	
5	露西亚	之前我试过很多次，但无论怎么小心，最后折出来的总有些瑕疵。不过今天这朵很特别，意外地成功，是我折过的所有四叶草中最漂亮的一朵。	510000150	
6	露西亚	换句话说，这朵四叶草的诞生，本身就代表着一定的幸运。	510000151	
7	露西亚	送给你，指挥官，希望好运常伴在你的身边。	510000152	
8	[PlayerName]	（终端显示的日期停留在昨日，休息室内的物品也悉数恢复至当时的状态，还有过去事情重现。自己仿佛就像……陷入了时间循环一样。）		
9	[PlayerName]	（眼下现状与《阿呆蛙之日》的情节与如出一辙，而梦境中反复出现的画面，同样与阿呆蛙息息相关……或许答案就藏在影片之中？）		
10	[PlayerName]	（“真挚的心愿能孕育出奇迹”——这是电影的核心主题。如果这个循环遵循同样的规则，或许离开的关键，在于满足谁的心愿，而至于是谁……）		
11	[PlayerName]	（昨日匆匆结束，尽管露西亚并未说什么，但还是能看出她有些失落。或许，与自己完整地度过这一天，正是她此刻的心愿？）		
12	露西亚	……指挥官，是有什么心事吗？	510000153	
13	露西亚	是和你之前通讯中的困惑有关吗？如果遇到了什么问题，我可以帮忙。	510000154	
14	阿呆蛙	对了呱，到时候可千万不能提向鼹鼠妈妈提“循环”的事哦。	510000155	
15	露西亚	你是在担心什么吗？	510000156	
16	阿呆蛙	如果鼹鼠妈妈知道了循环的事，她的心愿中就会掺杂了想要帮助阿呆蛙的成分。	510000157	
17	阿呆蛙	心愿露珠需要保持纯粹，任何不和谐的情绪，都会令它变得浑浊，失去作用。	510000158	
18	[PlayerName]	（还是不要提及“时间循环”这件事，或许露西亚得知情况后，她很可能会不自觉地想要帮助自己，导致心愿不再纯粹。）		
19	[PlayerName]	可能是之前高强度工作留下的影响，思绪有些混乱，甚至连通讯内容都记错了。		
20	[PlayerName]	今天的安排，我想交给露西亚来决定。有什么想做的事情，尽管说出来。		
21	露西亚	想做的事情？	510000159	
22	露西亚	……听说九龙食府推出了些新品菜肴，稍后我们可以去尝尝看？	510000160	
23	[PlayerName]	（记得九龙食府一到饭点便会人山人海，需要提前预定好位置，稍后提前预约一下吧。）		
24	[PlayerName]	没问题，不过现在离饭点还有些早，还有什么其他的地方想要去吗？		
25	露西亚	“特别想要”去的地方……	510000161	
26	露西亚	倒是有一个，只是……	510000162	
27	露西亚	……指挥官，请跟我来。	510000163	
28	[PlayerName]	这是第一次成功？		
29	[PlayerName]	没什么……		
30	[PlayerName]	今天准备做什么？		
31	[PlayerName]	一定要是“特别想要”去的地方。		
32	[PlayerName]	没关系，什么地方都可以。		
33	[PlayerName]	只是？		
