TextId	ActorName	ActorTalk	Cv	Desc
1	阿西莫夫	我要的就是这些，你们让人把设备送过来。	510015015	
2	构造体	收到！	510015016	
3	阿西莫夫	很准时，[PlayerName]你在来这里之前已经见过罗塞塔了吧。	510015017	
4	阿西莫夫	长话短说吧，在前阵子碰上了危机的不止有空中花园这里，还有航线联合。	510015018	
5	阿西莫夫	北极的冰川发生了大规模的裂解与融化，从里面出现了不少感染体，具体的原因目前还在调查中。	510015019	
6	阿西莫夫	这些感染体大概是因某种原因被冻起来的机械，但总之，感染体在解封以后开始袭击各个聚居地。	510015020	
7	阿西莫夫	其中也包括了北极航线联合打算作为新首都的“新苏菲亚城”。	510015021	
8	阿西莫夫	还没有，极地资源实在有限。	510015022	
9	阿西莫夫	我看过档案，你当时参与了当地的一些调停工作。	510015023	
10	阿西莫夫	回到罗塞塔，在新苏菲亚城的保卫战中间，罗塞塔据称遭到了袭击暗算，生命垂危，为了保障罗塞塔的生命，极地的人给她换上了名为“马尔库特”的机体。	510015024	
11	阿西莫夫	但是那台新机体实际还处于开发阶段，就连最基础的调试都没有完成，给构造体换上那样的机体，几乎必然会导致意识海陷入紊乱。	510015025	
12	阿西莫夫	在那之后空花就接到了航线方求助，在仔细检查后，我发现是机体内存在一个会影响到意识海的“黑盒”。	510015026	
13	阿西莫夫	不清楚，但同时它也是机体的启动锁，在达成某种条件之前，这台马尔库特都不会完全启动，而这就是罗塞塔会陷入昏迷的原因。	510015027	
14	阿西莫夫	可以……极地的危机状况还没有解除，作为当地“领袖”的罗塞塔可不能一直昏迷下去。	510015028	
15	阿西莫夫	所以我希望你能进行一次意识海深潜，从内部强制解除黑盒对机体的锁定，让罗塞塔苏醒过来。	510015029	
16	阿西莫夫	昏迷持续下去可能会对意识海进行不可逆的损伤，这是我能找到的最好办法。	510015030	
17	阿西莫夫	而且为了降低风险我才会特地让你过来，在意识海这个“领域”来说你是现在最优秀的那个。	510015031	
18	阿西莫夫	去找蜜纳，他是随罗塞塔来到空花的陪同人士之一。	510015032	
19	阿西莫夫	深潜需要的设备，程序我这边都会安排好，但是关键的机体识别码听极地机械说在那个人手上。	510015033	
20	阿西莫夫	我刚刚找他的时候听人说他因为想要看空花的风景跑到了别的地方……人手短缺，就交给你了。	510015034	
21		我到了，阿西莫夫。		
22		她看起来不太好。		
23		她为什么会在这里？		
24		那个城市已经完成了吗？		
25		我记得那个地方。		
26		有什么在里面吗？		
27		……那我们能做些什么吗？		
28		这样不会对罗塞塔造成伤害吗？		
29		那我接下来要做什么？		
