TextId	ActorName	ActorTalk	Cv	Desc
1	系统	比试结束，黑方，哈里乔取得胜利。	510029111	
2	西蒙	呼……呼……我没想到你还有最后一招。	510029112	
3	哈里乔	还好啦，只是你对我没什么防备，话说，首席，凡妮莎还有露西亚小姐，你们好。	510029113	
4	凡妮莎	我不好，谢谢。不是你让我把人带过来的吗，所以你们准备做什么？	510029114	
5	西蒙	哈里乔说是想要在训练室里和首席分个胜负。	510029115	
6	哈里乔	因为你又做了件很了不起的事情，我眼红了，这说法如何？	510029116	
7	西蒙	你们等一下……现在也开始不了，首席应该还没有去终端控制室做登记对吧？	510029117	
8	露西亚	终端控制室？	510029118	
9	西蒙	学校的人员，资源，任务的管理室，上次重新接入以后数据库有不少丢失，其中就包含了过往首席们的身份认证。	510029119	
10	哈里乔	对噢，没有认证可没法使用训练室……	510029120	
11	凡妮莎	……走了，别管这两个蠢货。	510029121	
12	西蒙	……我和哈里乔收拾一下就会去礼堂。凡妮莎，首席，你们先走吧。	510029122	
13	哈里乔	等授勋结束后有空的话就到这边来吧，我说要分胜负这事可是认真的！	510029123	
14		分个胜负？		
15		为什么？		
16		那现在来吧。		
17		等仪式后？		
18	露西亚	指挥官，有战斗的声音。	510029109	
19	凡妮莎	是那两个呆子。	510029110	
