TextId	ActorName	ActorTalk	Cv	Desc
1	[PlayerName]	（难道和健康指数有关？类似检测手环一类的设备。）		
2	[PlayerName]	里，你最近机体有出现什么问题吗？还是在进行什么检查？		
3	里	……没有。	510010029	
4		鉴于你有隐瞒伤势的“前科”。		
5		需要对你进行检查。		
6		（触碰里的腰）		
7		（触碰里的胸口）		
8	里	——唔。	510010030	
9	里	你最好真的只是在“做检查”。	510010031	
10		逃避就是掩饰，里。		
11	里	……算了，随你怎么做。	510010032	
12	里	检查应该不包括“胡闹”这个选项，[PlayerName]。	510010033	
13	里	——还有，你打算戳到什么时候。	510010034	
14		保险起见，得多试几次。		
15	里	那看来下次，我也应该用这种方式来检查你。	510010035	
16	里	检查结束，你看到了，没有任何伤口。	510010036	
17		可能你身上藏了什么微型检测装置……？		
18		（搜查里的脖子）		
19		（搜查里的手）		
20	里	你藏东西的逻辑还真是“别具一格”。接下来你还打算找什么奇怪的地方？鞋底，头发里面，还是哪里？	510010037	
21	里	你看到了，掌心没有任何隐藏装置。手背没有，手臂也没有——你是打算顺着下去搜遍全身吗？	510010038	
22	里	还有什么问题——[PlayerName]！小心！	510010039	
23	里	还好，没有伤到你——嘶。	510010049	
24		再小的伤口也需要及时处理。		
25	里	……不好。	510010041	
26		丽芙传来的通讯？		
27	里	看来灰鸦全员的强制健康监测是躲不掉了。	510010042	
28		健康监测？不会和你头上的数值有关吧。		
29	里	你看得到？难怪，所以你才做出这些举动。	510010043	
30	里	这是丽芙让我先进行测试的健康监测系统，她说如果过程中数值波动过大，就要让灰鸦小队都进行监测，这样才会好好注意自己的状况。	510010044	
31		所以这个警报是……？		
32	里	嗯，应该是造成了机体数据的强烈波动，所以丽芙联系了我们。	510010045	
33		现在逃避还来得及吗。		
34	里	来不及。走吧，丽芙说过如果执行，首先需要列为重点检测对象的，就是指挥官你。也算是自行承担后果了。	510010046	
35	里	你的陪同监测就由我来负责，努力减少你再“光顾”生命之星的机会。	510010047	
36	里	从饮食起居到训练运动，我都会在你身边。至于第一步——就从你做过的贴身检查开始。	510010048	
37	里	不是什么严重的伤口，别用那种眼神看着我。[PlayerName]，我没那么脆弱。	510010052	
