TextId	ActorName	ActorTalk	Cv	Desc
1	健谈的服务员	请前来用餐的客人们取号排队，并自觉维持秩序，多谢合作。	510000212	
2	[PlayerName]	我们有预订。		
3	健谈的服务员	让我看一下……哦？刚好到你们了，二楼已经留好座位了，您可以从这边上去。	510000213	
4	露西亚	除了新推出的这些菜品，指挥官还有其他想品尝的吗？	510000215	
5	露西亚	这两道菜的评价都很高，很多人推荐，说是别有风味，口感新奇。	510000216	
6	[PlayerName]	那就按你说的来吧。		
7	忙碌的服务员	这是两位点的菜品，请慢用。	510000218	
8	露西亚	比想象中还要丰盛。	510000219	
9	露西亚	能够将常见的食材做得别具一格，九龙在料理上的造诣，果然不同凡响。	510000220	
10	露西亚	指挥官，尝尝看吧。	510000221	
11	露西亚	……合影？	510000222	
12	[PlayerName]	难得桌前有这么丰盛的菜品，就当是作纪念了。		
13	露西亚	那我们也需要入镜吗？	510000223	
14	[PlayerName]	当然，看镜头——		
15	露西亚	……好，这个角度还可以吗，指挥官？	510000224	
16	露西亚	茄子。	510000225	
17	[PlayerName]	留好了纪念，开始吃饭吧。		
18	露西亚	指挥官，你的嘴角沾上汤汁了，我帮你擦掉。	510000226	
19	露西亚	我们来一起品味这些佳肴吧，指挥官。	510000227	
20	露西亚	有吗？请不要动，我来检查一下……	510000228	
21	露西亚	刚刚听服务员提到，有些菜品搭配着吃口味会更佳。	510000229	
22	[PlayerName]	哪些？尝尝看。		
23	露西亚	比如这个和这个，指挥官——	510000230	
24		（露西亚用筷子将食物送入口中，多重风味在口腔内交融扩散。）		
25	露西亚	不同的食材搭配在一起，可以营造出更为独特味道，看来厨师在设计菜品时，早已将这些考量在内。	510000231	
26	露西亚	指挥官，要不要再试试其他的？	510000232	
27	[PlayerName]	露西亚要尝尝看吗？		
28	露西亚	好。	510000233	
29	[PlayerName]	味道怎么样？		
30	露西亚	口味确实不错，之后有机会的话，我们一起来尝试烹饪九龙料理吧。	510000234	
31		露西亚有什么推荐吗？		
32		全来一份。		
33		要先合张影吗？		
34		（品尝料理）		
35		嗯，茄子——		
36		谢谢，露西亚。		
37		另一边好像也沾上了……		
38		我感觉这几种搭配起来也很会很不错。		
39		我有些饱了。		
40		那我这边就……每样都下单一份。	510000217	
