TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	跟我来，指挥官。	510000000	
2	露西亚	"""我现在给指挥官准备一份礼物,如何？"""	510000001	
3	露西亚	至于是什么礼物......暂时保密。	510000002	
4	[PlayerName]	......		
5	露西亚	还请不要转身，指挥官。再稍等一下就好。	510000003	
6	露西亚	好了，礼物已经给指挥官戴上了。	510000004	
7	露西亚	指挥官，你喜欢这个礼物吗？	510000005	
8	[PlayerName]	——起风了。		
9	露西亚	指挥官，你看，阿呆蛙也戴上了它的“花环”。	510000006	
10	[PlayerName]	现在，还差一份属于露西亚的礼物。		
11	露西亚	“我的礼物？”	510000007	
12	[PlayerName]	稍等我一下。		
13	[PlayerName]	完成了。		
14	[PlayerName]	怎么样？		
15	露西亚	谢谢，我很喜欢，而且我发现......	510000008	
16	露西亚	原来在很多方面，我和指挥官的心意都是一样的。	510000009	
17	露西亚	无论是礼物……还是其他某些事情上。	510000010	
