TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	指挥官，你来了。	510000011	
2	露西亚	我最近学到一种新的折法，用这种方法折出的四叶草更加立体。搭配光泽感强的纸张，放在阳光下会闪闪发光，很漂亮。	510000012	
3	露西亚	不过这种折法有些复杂，我还没完全掌握。方才闲暇的时候，就趁机练习了一下。	510000013	
4	露西亚	之前我试过很多次，但无论怎么小心，最后折出来的总有些瑕疵。不过今天这朵很特别，意外地成功，是我折过的所有四叶草中最漂亮的一朵。	510000014	
5	露西亚	换句话说，这朵四叶草的诞生，本身就代表着一定的幸运。	510000015	
6	露西亚	送给你，指挥官，希望好运常伴在你的身边。	510000016	
7	[PlayerName]	（仔细一看，这朵纸折四叶草和休息室里的那朵几乎一模一样。）		
8	露西亚	说起来，指挥官，你之前通讯中提到的电影是怎么回事？	510000017	
9	露西亚	从我这边得知的……？但在听你讲述前，我并没有听说有关阿呆蛙电影的事情。	510000018	
10	露西亚	如果真如指挥官所说，那终端中应该存有对应的记录。我检索了通讯日志，没有找到相关信息。	510000019	
11	露西亚	会不会是前段时间的任务过于频繁，影响到指挥官的正常休息了……？	510000020	
12	露西亚	不管怎么样，既然眼下是难得的休假期，那指挥官就应该好好放松一下，调整好精神状态。	510000021	
13	露西亚	不如就从现在开始吧。我对指挥官提到的阿呆蛙电影有些兴趣，可以陪我一起去体验一下吗？	510000022	
14		（和休息室的那朵四叶草很像……）		
15		折得很漂亮。		
16		能看出来很用心。		
17		（将活动与电影的情况告诉露西亚）		
18		我也一样。		
19		有可能是平日里太忙，记错了。		
20		倒也不至于。		
21		好，我们走吧。		
