TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	汇集了所有人的真挚心愿，才能催生出奇迹的四叶草......这就是电影原版结局想要传达的信息。	510000305	
2	[PlayerName]	以此类推，回到我们眼下的状况的话……		
3	露西亚	指挥官曾模仿阿呆蛙，在没有告知我真相的情况下，试图满足我的心愿，却没有离开循环。	510000306	
4	露西亚	原版电影中的阿呆蛙遇到了同样的情况，但当四叶草小镇的大家察觉到了他的困境，主动向它伸出援手时，奇迹四叶草却破土而出……	510000307	
5	[PlayerName]	也就是说，只是像阿呆蛙一样，单方面地为他人实现愿望，并不足够走出时间的循环？		
6	露西亚	我有一种猜测……会不会，只有共同完成彼此的愿望，才能种出属于我们自己的奇迹四叶草，走出循环往复的时间？	510000308	
7	[PlayerName]	有可能，电影最后的情节，似乎也只能从这个方向去理解。		
8	露西亚	共同的愿望，就是指都出自于我们的心意，并且由我们一同参与。	510000309	
9	露西亚	如果按照我的想法......我想拥有一段，和指挥官独处的特别回忆。	510000310	
10	露西亚	它是基于你和我共同的心意，别人都不曾拥有的、独一无二的时光。	510000311	
11	[PlayerName]	听起来很有纪念意义，我也认为它满足了我们的需要。		
12	露西亚	指挥官不再多考虑一下吗？我是指，如果这不是正确的“答案”——	510000312	
13	露西亚	我做好了决策错误导致失败的准备，但如果我的选择会影响到你……	510000313	
14	露西亚	不确定的未来都将是风险，我不希望这些结局出现在你的身上。	510000314	
15	[PlayerName]	但共同面对一切未知，早已经是刻入你我本能的默契了，不是吗？		
16	[PlayerName]	只要它是你我内心最真挚的愿望就好。		
17	露西亚	我明白了，指挥官。	510000315	
18	露西亚	“真挚的心愿能孕育出奇迹”......这是电影里的核心台词。	510000316	
19	露西亚	相信着这句话，也相信我们，这样就一定可以找到属于我们的奇迹。	510000317	
20	露西亚	这是我和你一起做出的选择，我愿意承担所有它带来的后果。	510000318	
21	露西亚	无论最终会是哪一种结局。	510000319	
22	[PlayerName]	我之前留意到了一样东西，或许能满足我们的需要。		
23	[PlayerName]	现在就一起动身去试试吧。		
24		“共同的愿望”，露西亚有什么想法吗？		
25		那就以此为目标，开始我们的行动吧。		
26		相信你自己，也相信我们吧，露西亚。		
27	[PlayerName]	那接下来，就是找到可以实现这个愿望的方法。		
