TextId	ActorName	ActorTalk	Cv	Desc
1	露西亚	按照说明书的指示，我们现在可以录入关键词了。	510000338	
2	露西亚	那就——花吧。可以是铺满原野的花海，也可以只是一棵正值盛放的樱花树。	510000339	
3	[PlayerName]	或者二者都有，就像——		
4	露西亚	就像我们曾携手过的那场婚礼那样，对吗？	510000340	
5	[PlayerName]	没错。		
6	露西亚	我记录一下，那第一个就是，“粉色的山花烂漫之地”。	510000341	
7	露西亚	第二个关键词......“沙滩和海洋”，这个如何？	510000342	
8	露西亚	那接下来，就是第三个关键词。	510000344	
9	露西亚	指挥官想说的是……烟花？	510000345	
10	[PlayerName]	没错，一场绚烂的海边烟花，一定会成为这段记忆的点睛之笔。		
11	露西亚	按照说明书上的建议，必选关键词有这几个应该足够了。	510000346	
12	露西亚	这个就交给我吧，我想让这场梦境保留一点……神秘感。	510000347	
13	露西亚	既然选填关键词实现的概率是未知的，不如就把它当做是一个可能发生的惊喜。	510000348	
14	露西亚	至于这惊喜的内容——	510000349	
15	露西亚	等我们在这个理想的梦境中再会时，由你来亲自揭晓吧，[PlayerName] 。	510000350	
16	[PlayerName]	进入这场，由我你共同筑造而出的理想之梦。		
17	露西亚	这几样结合在一起，应该会创造出一个浪漫、美丽的世界吧。	510000343	
18	[PlayerName]	星星可能不够亮，飞鸟说不定会吵闹……		
19	[PlayerName]	不过，“愿望”总是没有上限的。		
20	[PlayerName]	是一定要在只有和露西亚两个人的时候，再一起观赏的……		
21		先构思一些标志性的元素如何？		
22		感觉很不错。		
23		听起来有点贪心......		
24		地面上已经很满了，加一个在天空的元素吧。		
25		既然是海边，那当然少不了......		
26		这么说起来，我之前就有过一个心愿。		
27		还剩下一个“选填”的关键词。		
28		既然一切准备就绪，那就开始吧。		
