TextId	ActorName	ActorTalk	Cv	Desc
1	赫西亚	什、什么？你们是怎么找到这里来的？	510002241	
2	薇拉	在荒原上留下了腥臭味，就总会狼群找上门来，议员小姐。	510002242	
3	赫西亚	你是……三、三头犬？！	510002243	
4	薇拉	破坏开发计划、袭击公务人员、篡改公共网络……不论哪一条，都足够让你那可悲的家族彻底垮台。	510002244	
5	薇拉	除此之外，你甚至还敢冒犯前来办公事的灰鸦指挥官……我真是替你的祖上感到悲哀。	510002245	
6	赫西亚	你知道本议员的靠山是谁吗？不……不要过来！	510002246	
7	薇拉	我才不在乎，到底有哪些鼠辈罩着你——	510002247	
8	薇拉	因为早晚有一天，我会把他们一个一个地揪出来，到时候再让他们排队跟我介绍自己也不迟。	510002248	
9	赫西亚	噫——！	510002249	
10	？？？	……赫西亚，你终于为自己的愚蠢承担了代价。	510002250	
11	赫西亚	马、马克先生？！快救救我……！	510002251	
12	薇拉	哦？大鱼担心自己死得太晚，亲自送上门了？	510002252	
13	马克	幸会，灰鸦指挥官阁下、薇拉小姐，非常感谢二位为商业区拨乱反正所做出的一切。	510002253	
14	薇拉	少来套近乎，就是你一直在暗中联络黑野，指示这帮人干扰开发计划吧。	510002254	
15	马克	您似乎是有什么误会，赫西亚与芙洛世商会早已毫无关联。	510002255	
16	马克	赫西亚·布坎南作为芙洛世商会的市场扩张部部长，利用职务之便，在商会内部拉帮结派、中饱私囊，严重违反了商会现行的基本条例。	510002256	
17	马克	早在灰鸦指挥官阁下出任特派员之前，理事会就已经宣布将其革职，永不录用。	510002257	
18	马克	也就是说，赫西亚的所有行为，都是出于其个人意愿，与芙洛世商会了不相关。	510002258	
19	薇拉	好一个弃车保帅。看来你的主人已经把你当成弃子，一脚踢开了。	510002259	
20	马克	……我并不清楚你们在说什么，稍后我还有一场会议，今天的会面就先到此为止吧。	510002260	
21	马克	赫西亚，作为你的前上司，我奉劝你，请你“好好配合”灰鸦指挥官的调查，商会不会亏待布坎南家族的。	510002261	
22	赫西亚	……	510002262	
23	马克	那么二位，请允许我先行告退——	510002263	
24	薇拉	好啊，你就尽管逃吧。但给我记好了：不论你逃到哪里，我都永远会追上你。	510002264	
25	薇拉	在我把你这些废物手下的嘴撬开之前，你最好早点准备好逃离空中花园的船票。	510002265	
26	薇拉	我很期待，当那一天来临时，你这一身老骨头能在我的枪尖前坚持多久。	510002266	
27	马克	……	510002267	
28	薇拉	[PlayerName]，该抓的人已经抓到了，把他们押回去吧。	510002268	
29		芙洛世商会的理事长？		
30		我们已经查出了商会非法经营的证据。		
31		这些证据已经提交，你逃不了多久的。		
