TextId	ActorName	ActorTalk	Cv	Desc
1	紧张的咖啡师	欢迎光临库洛洛咖啡，请问——哎？灰鸦小队的指挥官！	510000198	
2	露西亚	您好，我们是来参加互动体验活动的。	510000199	
3	不紧张的咖啡师	互动体验啊……吓死我了，不用在灰鸦指挥官面前做咖啡真是太好了……	510000200	
4	不紧张的咖啡师	——咳咳，我的意思是，设备这边都准备好了，请随意使用。	510000201	
5	露西亚	或许……可以试试做个四叶草的图案。	510000202	
6	露西亚	可以吗？那有劳指挥官了。	510000203	
7		（丝滑的奶泡在咖啡表面缓缓晕开，指尖轻巧一转，四叶草的轮廓逐渐浮现，图案随之成型。）		
8	露西亚	好漂亮，谢谢你，指挥官。	510000204	
9	不紧张的咖啡师	简直是艺术品！	510000205	
10	不紧张的咖啡师	抱歉，看到这么完美的作品，一时没忍住……两位要尝点甜点吗？刚出炉，口感正佳，我可以拿些过来。	510000206	
11	露西亚	不用了，听说九龙食府今天有新品推出，我们准备等下过去尝尝看。	510000207	
12	不紧张的咖啡师	九龙食府的新菜我也听说了，不过你们现在才来，恐怕要排很久的队——店里的很多顾客，几乎都是先去那里领了号才来到这边的。	510000208	
13	露西亚	人竟然这么多，那这样的话……	510000209	
14	[PlayerName]	早上听你提到九龙食府有新品菜肴，我就顺手预订了位置。		
15	露西亚	原来如此，多亏指挥官能考虑得这么远，我们稍后就过去吧。	510000210	
16	不紧张的咖啡师	真是位值得信赖的伴侣啊……我也要努力才行，一定要成为像灰鸦指挥官一样可靠的咖啡师！	510000211	
17		需要我做个示范吗？		
18		我来帮你。		
19		我已经预约好了。		
