TextId	ActorName	ActorTalk	Cv	Desc
1	男学生	啊，是灰鸦的指挥官！	510030037	
2	男学生	果然是，我可是你的忠实粉丝，你今天怎么会来这里的，是因为有课要讲还是有什么任务？	510030038	
3		只是逛逛而已。		
4		机密。		
5	男学生	只是逛逛吗，可法奥斯现在停课了，好像也没什么可逛的。	510030039	
6	男学生	机密……难道是在进行什么特殊任务吗，放心，我嘴很严的！	510030040	
7	男学生	跟在你身边的这位……好像不是灰鸦小队的成员吧？等等，这样子，我好像在哪见过……	510030041	
8		她是我的新队员！		
9		她是新来的教官！		
10	阿尔法	……	510030042	
11		对吧！		
12	阿尔法	……是，我是新队员。	510030043	
13	男学生	这位看着也是偏进攻的，这样灰鸦小队岂不是四个攻击手了，上面竟然会批准这样的队伍吗？	510030044	
14	阿尔法	……小队编成只要能满足需求，怎么来都可以，执行部队就是这样。	510030045	
15	男学生	那，那我可以问个谁都不敢问的问题吗！	510030046	
16		什么？		
17	男学生	算上这位，灰鸦小队现在谁是最强的？	510030047	
18		大家都很厉害。		
19		大概是这位强些……		
20	阿尔法	你这样的回复只会让这人想要深究下去……是我强，你满意了吧。	510030048	
21	阿尔法	哼。	510030049	
22	男学生	原来如此，看着就觉得很强，呃，等等，我果然好像在哪见过这位，是军事通报……	510030050	
23	阿尔法	你，问得够多了。	510030051	
24	男学生	……呃，是！我好像问够了！	510030052	
25	男学生	哇，是新的教官吗，那是什么学科的？	510030053	
26		是什么学科呢……		
27	阿尔法	……制敌科，看着就知道了吧。	510030054	
28	男学生	哦哦，虽然没听过这样的科目，但是……你们会用手铐铐住自己，原来是因为课程，而不是喜好啊！	510030055	
29		喂。		
30		这是正规课程。		
31	男学生	抱歉抱歉，我这人就是想到什么说什么，因为你们手上这东西……确实挺让人在意的。	510030056	
32	阿尔法	这是教学器具，我们不过是在模拟课程。	510030057	
33	男学生	这么讲着我也感兴趣了，教官，我可以提前看看学科内容吗，比如你是怎么压制【kuroname】的！	510030058	
34		要演示吗……？		
35	阿尔法	没什么好演示的，只要我想，就算没有这手铐也能压制【kuroname】。	510030059	
36	男学生	原来如此，我看着就觉得很强，呃，等等，我果然好像在哪见过这位，是军事通报……	510030060	
37	阿尔法	你，问得够多了。	510030061	
38	男学生	……呃，哎，是，是！我好像问够了！	510030062	
39		用眼神就把人吓走了。		
40		那学生应该没问题的吧？		
41	阿尔法	我可不想这样被人堵在路上一整天，既然麻烦没了就进去吧。	510030063	
42	阿尔法	还有，你找的借口都不够好。	510030064	
