TextId	ActorName	ActorTalk	Cv	Desc
1	哈里乔	西蒙也是谦虚过头的人，不过希卡，要我说人得学会的是藏拙。		
2	希卡	啊，因为难得遇见，所以我在向西蒙和哈里乔两位学长请教一些心得和经验。		
3	西蒙	但就如我说的，没什么特别好讲的，回想过来，每次都是拼尽全力，忍住不呕吐……		
4	西蒙	不过要是说队员们如何活跃的话，倒有不少可说的。		
5	哈里乔	要讲故事就留到下次，希卡想要的是从我们经验中总结得来的方法……对了，【kuroname】你要不也传授点什么。		
6	哈里乔	比如你一直以来的必胜之法什么的。		
7	哈里乔	啊？		
8	希卡	相信……的确，相信自己，相信同伴，相信我们绝不会输，我明白了，【kuroname】前辈！		
9	哈里乔	不是，你懂什么了啊？		
10	西蒙	哈哈……		
11	哈里乔	岔开话题你还真有一手，演讲挺不错的，应该说你这方面一直都没差过。		
12	希卡	嗯，我身边的几个同学都备受感动，他们都说要把你当成学习的榜样。		
13	西蒙	要说可惜的一点就是法奥斯的礼堂不够大，没法让更多人来这里听你的发言。		
14	哈里乔	这不是你自己要问的，反倒自己先害羞起来了？		
15	西蒙	总之，我真的认为很不错，下次若是有什么动员大家的机会的话，我会试着把你的话复述一次的。		
16	希卡	啊，的确，这也能作为作战上的心得记录下来。		
17		你们在聊什么？		
18		我刚刚的演讲怎么样？		
19		相信。		
20		……你们把我抬太高了。		
