TextId	ActorName	ActorTalk	Cv	Desc
1	[PlayerName]	这是在演绎哪部电影吗？		
2		接通通讯。		
3		不接通讯，离开这里。		
4	“万事”	灰鸦的指挥官……我感受到你的气息了……		
5		果然有这个桥段。		
6	“万事”	来……陪我啊……和我在一起……		
7	“万事”	接下来……我会把你拖进永恒的冰棺……让你永生永世都不得不和我在……呃！		
8		（反手抓住“他”的手。）		
9		（伸手摸“他”的脸。）		
10	“万事”	呃！		
11	“万事”	——上当了。这确实只是虚拟投影。		
12	“万事”	不管你在哪里，我都会找到你……		
13		在后面？		
14	“万事”	……我……终于……		
15	“万事”	找……到……你……了……		
16	万事	我在这里——你被“鬼”抓住了。		
17	万事	有被我吓到吗？之前给培育中心录儿童节影像的时候，被邀请录了这套高互动的虚拟影像。我觉得效果还不错，想着有机会就放给你看看。		
18		太可怕了，有被吓到。		
19		一点也没有。		
20	万事	抱歉，我应该考虑更周全一些的。		
21		开玩笑的，我觉得这个桥段很有意思。		
22		毕竟那不是别的“鬼”，是万事。		
23	万事	……嗯。保持一会现在的状态吧，毕竟“鬼”只能行走在黑暗中，如果现在打开灯，我会消失。		
24	万事	“鬼”是很贪心的……别介意，好吗？		
25	万事	闭上眼睛……慢慢平复心情，最好任由自己被黑暗吞噬吧……		
